Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
ARGSS	968056273398.0	1.0	968056273398.0	0.0	1.3729213658800563	1.0119799999999999	1.255578226376931	0.0498922612199999	0.03545	0.04816387509130031
ARGSL	968056273398.0	1.0	968056273398.0	0.0	1.3729213658800563	1.0119799999999999	1.255578226376931	0.0498922612199999	0.03545	0.04816387509130031
ARGN	24000000.0	0.0	24000000.0	1.0	0.0	0.0	0.0	0.0664102073499986	0.05818	0.04745907306896898
ORNDC	17843159756.0	0.0	17843159756.0	1.0	0.08787237608999812	0.09237	0.017882598151249596	0.1803449807800027	0.1888	0.03246269308562998
SPMS	970153086990.0	1.0	970153086990.0	0.0	0.002467469020003107	0.00263	0.0008608235773711582	0.0006341116700008327	0.00068	0.00022331385388921614
SPRMS	970153086990.0	1.0	970153086990.0	0.0	0.002467469020003107	0.00263	0.0008608235773711582	0.0006341116700008327	0.00068	0.00022331385388921614
ADMDC	970155411064.5	1.0	970155411064.5	0.0	0.004934939600001893	0.00526	0.001721635029785013	0.001268214360001954	0.00136	0.00044657186713523297
MTAP	970155411064.5	1.0	970155411064.5	0.0	0.004934939600001893	0.00526	0.001721635029785013	0.001268214360001954	0.00136	0.00044657186713523297
ADPT	970155411064.5	1.0	970155411064.5	0.0	0.004934939600001893	0.00526	0.001721635029785013	0.001268214360001954	0.00136	0.00044657186713523297
MTRI	970155411064.5	1.0	970155411064.5	0.0	0.004934939600001893	0.00526	0.001721635029785013	0.001268214360001954	0.00136	0.00044657186713523297
MDRPD	970155411064.5	1.0	970155411064.5	0.0	0.004934939600001893	0.00526	0.001721635029785013	0.001268214360001954	0.00136	0.00044657186713523297
DKMPPD	970155411064.5	1.0	970155411064.5	0.0	0.004934939600001893	0.00526	0.001721635029785013	0.001268214360001954	0.00136	0.00044657186713523297
SPMDtex2	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
SPRMti	970153086990.0	1.0	970153086990.0	0.0	0.002467469020003107	0.00263	0.0008608235773711582	0.0006341116700008327	0.00068	0.00022331385388921614
GLYAMDTRc	333228854935.5	0.0	333228854935.5	1.0	0.08787237608999812	0.09237	0.017882598151249596	0.11393477429000158	0.11463	0.050395705036030226
ARGDr	968056273398.0	1.0	968056273398.0	0.0	1.3729213658800563	1.0119799999999999	1.255578226376931	0.0498922612199999	0.03545	0.04816387509130031
r0074_f	603104809600.0	1.0	603104809600.0	0.0	0.015889028420000274	0.01631	0.0044217471948185295	0.014690745059998745	0.01526	0.0027505519601011513
GLU5SAtmc_f	959486550724.5	1.0	959486550724.5	0.0	0.08055295046000026	0.07614	0.04423130752401887	0.014690745059998745	0.01526	0.0027505519601011513
G5SADs_f	543697379706.0	1.0	543697379706.0	0.0	0.015095398720001768	0.01547	0.004531062242427858	0.014690745059998745	0.01526	0.0027505519601011513
PRO1x	341734393126.5	0.0	341734393126.5	1.0	0.004833349170002092	0.00419	0.0035374923171094634	0.007198707059997753	0.00692	0.004352921478344237
P5CR	314991761994.0	0.0	314991761994.0	1.0	0.0046936261400013935	0.00396	0.003539964378755743	0.007492047039996988	0.00722	0.004435179366075234
PROD2	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EXRiboflavin	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
RBFK	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
FMNAT	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TransportFAD	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ASNS1	867431137878.0	1.0	867431137878.0	0.0	0.6171411005600136	0.48548	0.493028850095098	0.10689715814000288	0.07994	0.09226088525399125
ASNN	898909480830.0	1.0	898909480830.0	0.0	0.6326869331900236	0.49914	0.4931480529089883	0.09694534418000017	0.06991	0.09231149686607912
METS	986596548643.5	1.0	986596548643.5	0.0	4.777082373179952	3.4641849999999996	4.392029175123807	0.1038940393900022	0.08735	0.07371112578865659
METAT	987529562528.5	1.0	987529562528.5	0.0	4.784608467889987	3.47153	4.3920383169935135	0.10516226488000377	0.08863	0.07370716136596614
HMR_3915	987283539099.0	1.0	987283539099.0	0.0	4.73900663506989	3.427595	4.3906694035178635	0.06699886713999786	0.04736	0.06558021931557936
AHCi	986985842618.5	1.0	986985842618.5	0.0	4.77967353158986	3.4667	4.39205484374742	0.1038940393900022	0.08735	0.07371112578865659
ADNK1	986985842618.5	1.0	986985842618.5	0.0	4.77967353158986	3.4667	4.39205484374742	0.1038940393900022	0.08735	0.07371112578865659
CYSTS	999777500000.0	1.0	999777500000.0	0.0	0.002591159150002833	0.00266	0.0012511489067431206	0.0	0.0	0.0
CYSTGL	999777500000.0	1.0	999777500000.0	0.0	0.002591159150002833	0.00266	0.0012511489067431206	0.0	0.0	0.0
MTHFR3	548328568478.0	1.0	548328568478.0	0.0	0.03825242153999806	0.03464	0.02616091174779936	0.03717950702999532	0.02661	0.03455874425827128
MetSynthesis	848037576469.0	1.0	848037576469.0	0.0	0.002531036980002685	0.0022	0.0018221135490334604	0.000580614740000367	0.00051	0.0004149848372017813
UNK3	801530498958.5	1.0	801530498958.5	0.0	0.0024038971000020907	0.00197	0.001805905850566256	0.0006876039100008297	0.00065	0.0004271566683496815
5MTHFt	129153468897.0	0.0	129153468897.0	1.0	0.00017664419000036684	0.00019	5.049095947378611e-05	0.0002843271200003373	0.0003	7.601229644191087e-05
ILETA	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ILETAm	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUTA	486101390032.0	2.4287953738101973e-254	486101390032.0	1.0	0.001258200390001063	0.00109	0.0009173374955882844	0.0013561129000012097	0.0011	0.0010596909423027394
4MOPt2im	486101390032.0	2.4287953738101973e-254	486101390032.0	1.0	0.001258200390001063	0.00109	0.0009173374955882844	0.0013561129000012097	0.0011	0.0010596909423027394
LEUTAm	404044574024.0	0.0	404044574024.0	1.0	0.0011209355800010509	0.00097	0.0008379671866368205	0.001499439130001561	0.00128	0.001079493769427016
OIVD1m	378433999874.5	0.0	378433999874.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.002855558360003449	0.00291	0.0011600020822559005
ACOAD8m	378433999874.5	0.0	378433999874.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.002855558360003449	0.00291	0.0011600020822559005
MCCCrm	378433999874.5	0.0	378433999874.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.002855558360003449	0.00291	0.0011600020822559005
MGCHrm	378433999874.5	0.0	378433999874.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.002855558360003449	0.00291	0.0011600020822559005
HMGCOAtm	379470396391.5	0.0	379470396391.5	1.0	0.0023917122700027756	0.00236	0.001007971592375974	0.0028633919100033603	0.00292	0.0011601081267263883
VALTA	25265265066.0	0.0	25265265066.0	1.0	0.012358165349996404	0.01215	0.0072313767205117695	0.20770880828999636	0.19695	0.12362381599840994
3MOBt2im	25265265066.0	0.0	25265265066.0	1.0	0.012358165349996404	0.01215	0.0072313767205117695	0.20770880828999636	0.19695	0.12362381599840994
VALTAim	62770121183.0	0.0	62770121183.0	1.0	0.009678269969995584	0.0082	0.007204190957343774	0.11763976053000046	0.09855	0.09141874640158049
OIVD2m	845620678.0	0.0	845620678.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.3253485804499983	0.33432	0.11552472706862393
ACOAD9m	845620678.0	0.0	845620678.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.3253485804499983	0.33432	0.11552472706862393
ECOAH12m	845620678.0	0.0	845620678.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.3253485804499983	0.33432	0.11552472706862393
3HBCOAHLm	845620678.0	0.0	845620678.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.3253485804499983	0.33432	0.11552472706862393
HIBDm	845620678.0	0.0	845620678.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.3253485804499983	0.33432	0.11552472706862393
r0643	78519595003.5	0.0	78519595003.5	1.0	0.009255345979993689	0.00831	0.006241118879052862	0.07654851934999933	0.07114	0.051468743580830284
MMSAD1m	999657000000.0	1.0	999657000000.0	0.0	0.00487090783000126	0.00405	0.003683549549563071	0.0	0.0	0.0
MMTSADm	7582770139.0	0.0	7582770139.0	1.0	0.007910180949999132	0.007	0.005614737833990424	0.2488000478299959	0.25381	0.12242455255057895
PCC	898077989557.5	1.0	898077989557.5	0.0	0.007262619629998137	0.00651	0.0036583023164336874	0.0028633919100033603	0.00292	0.0011601081267263883
MMALH	78519595003.5	0.0	78519595003.5	1.0	0.009255345979993689	0.00831	0.006241118879052862	0.07654851934999933	0.07114	0.051468743580830284
MMEm	117804233522.5	0.0	117804233522.5	1.0	0.01651797123000035	0.01632	0.006202925966048445	0.07941191087999865	0.07392	0.05159479716480874
MMMm	839952272.5	0.0	839952272.5	1.0	0.024428152210010167	0.02557	0.005418345395712244	0.3282119693599993	0.33724	0.11557524274095299
ILEtmi	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUt5m	404044574024.0	0.0	404044574024.0	1.0	0.0011209355800010509	0.00097	0.0008379671866368205	0.001499439130001561	0.00128	0.001079493769427016
VALt5m	62770121183.0	0.0	62770121183.0	1.0	0.009678269969995584	0.0082	0.007204190957343774	0.11763976053000046	0.09855	0.09141874640158049
PGCD	967907024356.0	1.0	967907024356.0	0.0	1.6554988421299768	1.34642	1.3163334340184056	0.0735735767200051	0.05376	0.06888821794381754
PSERT	967907024356.0	1.0	967907024356.0	0.0	1.6554988421299768	1.34642	1.3163334340184056	0.0735735767200051	0.05376	0.06888821794381754
PSP_L	967907024356.0	1.0	967907024356.0	0.0	1.6554988421299768	1.34642	1.3163334340184056	0.0735735767200051	0.05376	0.06888821794381754
GHMT2r_f	536722630490.0	1.0	536722630490.0	0.0	51.44170179284018	50.626635	30.574669766361914	47.49215675019201	44.56556	29.248474807646634
SERD_L	999999933966.5	1.0	999999933966.5	0.0	20.872705583000364	21.03064	2.938283318918941	0.19013684414000703	0.17548	0.12392563920339135
ALATA_L_f	922192210281.0	1.0	922192210281.0	0.0	2.52664845062002	1.914675	2.2094743528737264	0.25626339900000444	0.1938	0.21332957744304878
r1435	372347613961.0	0.0	372347613961.0	1.0	5.908112000013098e-05	5e-05	4.6241468378736844e-05	9.496367000023209e-05	8e-05	7.616369529526461e-05
GLYtm_r	372347613961.0	0.0	372347613961.0	1.0	5.908112000013098e-05	5e-05	4.6241468378736844e-05	9.496367000023209e-05	8e-05	7.616369529526461e-05
GHMT2rm	372347613961.0	0.0	372347613961.0	1.0	5.908112000013098e-05	5e-05	4.6241468378736844e-05	9.496367000023209e-05	8e-05	7.616369529526461e-05
MLTHFtm_r	307074747512.0	0.0	307074747512.0	1.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00018576952000021947	0.00019	8.684335772369718e-05
r0962	307074747512.0	0.0	307074747512.0	1.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00018576952000021947	0.00019	8.684335772369718e-05
FORtm_r	434176464607.5	0.0	434176464607.5	1.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	9.073799000029464e-05	7e-05	7.240338467912967e-05
r0514	307074747512.0	0.0	307074747512.0	1.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00018576952000021947	0.00019	8.684335772369718e-05
DHFRim	307074747512.0	0.0	307074747512.0	1.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00018576952000021947	0.00019	8.684335772369718e-05
FTHFLmi	434176464607.5	0.0	434176464607.5	1.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	9.073799000029464e-05	7e-05	7.240338467912967e-05
MTHFCm	434176464607.5	0.0	434176464607.5	1.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	9.073799000029464e-05	7e-05	7.240338467912967e-05
MTHFDm	434176464607.5	0.0	434176464607.5	1.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	9.073799000029464e-05	7e-05	7.240338467912967e-05
FOLR2	296229971708.0	0.0	296229971708.0	1.0	4.7420710000036116e-05	4e-05	3.972998290434773e-05	9.852510000023931e-05	8e-05	7.68368920110716e-05
DHFR	248332056324.5	0.0	248332056324.5	1.0	0.0004526686100005581	0.00045	0.00011508529560845496	0.0005648035300006396	0.00057	0.00011773136650954122
FTHFLi	986008378263.5	1.0	986008378263.5	0.0	0.03334072567999895	0.03523	0.011608466139385544	0.006396770699999383	0.00634	0.002658692643850941
FTHFDH	215287746749.0	0.0	215287746749.0	1.0	2.653774136950064	2.17249	2.100531513557651	6.411082180129716	6.04459	3.9645941080995186
MTHFC_f	640061489698.0	1.0	640061489698.0	0.0	0.26206675769000815	0.25192	0.14774497966697922	0.18918981391000253	0.17867	0.1236490774641564
MTHFD	997664414821.0	1.0	997664414821.0	0.0	41.95770618507117	39.927765	17.273968377619198	5.6549327656098916	5.28234	2.0740342294359992
MTHFD2i_f	810360784511.0	1.0	810360784511.0	0.0	82.38174906135961	80.77679	49.21881707873357	31.385733521180825	33.031994999999995	16.07278884440502
ACACT1r	597539604486.0	1.0	597539604486.0	0.0	0.0018798693800019725	0.00177	0.001160543071668427	0.0014961394300013274	0.00129	0.0010784346336799114
HMGCOAS	698288791078.5	1.0	698288791078.5	0.0	0.0023006685300028277	0.00219	0.0011543823464371153	0.0014961394300013274	0.00129	0.0010784346336799114
HMGCOAR	607126556803.5	1.0	607126556803.5	0.0	0.0046923819500022	0.00476	0.0007841744382115279	0.004359533470003812	0.00453	0.0008162455879857928
MEVK1	607126556803.5	1.0	607126556803.5	0.0	0.0046923819500022	0.00476	0.0007841744382115279	0.004359533470003812	0.00453	0.0008162455879857928
PMEVK	607126556803.5	1.0	607126556803.5	0.0	0.0046923819500022	0.00476	0.0007841744382115279	0.004359533470003812	0.00453	0.0008162455879857928
IPDDI	607124093716.5	1.0	607124093716.5	0.0	0.001564127660002144	0.00159	0.0002614043590975842	0.0014531704300023381	0.00151	0.0002720875761684595
DPMVD	607126556803.5	1.0	607126556803.5	0.0	0.0046923819500022	0.00476	0.0007841744382115279	0.004359533470003812	0.00453	0.0008162455879857928
DMATT	607124093716.5	1.0	607124093716.5	0.0	0.001564127660002144	0.00159	0.0002614043590975842	0.0014531704300023381	0.00151	0.0002720875761684595
GRTT	607124093716.5	1.0	607124093716.5	0.0	0.001564127660002144	0.00159	0.0002614043590975842	0.0014531704300023381	0.00151	0.0002720875761684595
HMR_1465	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1467	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
SMO	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
LNSTLS	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1477	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1478	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1479	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
C14STR	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1490	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1493	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1494	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
C3STDH1	235732895986.5	0.0	235732895986.5	1.0	0.00017377348000034167	0.00014	0.00013525587433792628	0.00036897159000036443	0.00036	0.0002192130468909746
HMR_1495	803258422064.0	1.0	803258422064.0	0.0	0.0006082764500007562	0.00062	0.00018606225972630773	0.0003576172000003969	0.00034	0.00021528786406326605
HMR_1500	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1502	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1503	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1504	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1505	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1509	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
CHLSTI_1	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
HMR_1516	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
RE2410C	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
DSMSTOLR	607096549264.0	1.0	607096549264.0	0.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.0007265837400014845	0.00075	0.0001360650670864556
ACCOAC	993832744027.0	1.0	993832744027.0	0.0	19.358907362739604	18.909955	7.478954569584481	3.445083839449954	3.30022	0.9202216117640748
FASN	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
MCAT	993832744027.0	1.0	993832744027.0	0.0	19.358907362739604	18.909955	7.478954569584481	3.445083839449954	3.30022	0.9202216117640748
AcetoacetylACPsynthesis	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0691	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0681	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0682	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0760	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0761	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0762	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0763	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0764	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0694	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0695	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0765	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0766	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0692	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0693	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0767	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0768	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0769	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0770	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0712	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0713	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0701	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0702	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
r0771	993832740967.0	1.0	993832740967.0	0.0	2.7655580993300517	2.70142	1.0684221032577708	0.4921548379900144	0.47146	0.13146023448284752
r0772	993832740967.0	1.0	993832740967.0	0.0	2.7655580993300517	2.70142	1.0684221032577708	0.4921548379900144	0.47146	0.13146023448284752
r0696	993832740967.0	1.0	993832740967.0	0.0	2.7655580993300517	2.70142	1.0684221032577708	0.4921548379900144	0.47146	0.13146023448284752
r0697	993832740967.0	1.0	993832740967.0	0.0	2.7655580993300517	2.70142	1.0684221032577708	0.4921548379900144	0.47146	0.13146023448284752
r0773	993832740967.0	1.0	993832740967.0	0.0	2.7655580993300517	2.70142	1.0684221032577708	0.4921548379900144	0.47146	0.13146023448284752
FA160ACPH	993832743523.0	1.0	993832743523.0	0.0	2.765558206610086	2.70142	1.0684220858790674	0.4921548379900144	0.47146	0.13146023448284752
TMLYStd_r	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
TMLYSOX	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
GHMT3	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
TMABADH	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
BBHOX	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
SUCFUMtm_r	1000000000000.0	1.0	1000000000000.0	0.0	38.29543281363141	38.851214999999996	4.951579663006463	0.0	0.0	0.0
palmitateActivation	964598354131.0	1.0	964598354131.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.022651816149995705	0.01599	0.021804323155992907
carnitineAcylTransferaseI	964598354131.0	1.0	964598354131.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.022651816149995705	0.01599	0.021804323155992907
CARN160t_m	964598354131.0	1.0	964598354131.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.022651816149995705	0.01599	0.021804323155992907
carnitineAcylTransferaseII	964598354131.0	1.0	964598354131.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.022651816149995705	0.01599	0.021804323155992907
betaOxidation	964598354131.0	1.0	964598354131.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.022651816149995705	0.01599	0.021804323155992907
Biomass	607131268451.0	1.0	607131268451.0	0.0	0.038334609559993044	0.0389	0.006406276628537286	0.03561532513999557	0.037	0.006668253620394628
GLCt1_r	8687840319.0	0.0	8687840319.0	1.0	2.971470476939908	3.06305	0.6640775406480512	4.190947027350117	4.21496	0.18461946302105114
O2t_r	1000000000000.0	1.0	1000000000000.0	0.0	107.74274570437728	107.34026	12.030699749902185	2.862463197150045	2.73964	0.708120267261801
GLNt_r	539813149.5	0.0	539813149.5	1.0	0.6446640660700148	0.6639	0.14688733811766702	1.006930444609986	1.01362	0.04145371004308222
r0963_r	129153468897.0	0.0	129153468897.0	1.0	0.00017664419000036684	0.00019	5.049095947378611e-05	0.0002843271200003373	0.0003	7.601229644191087e-05
THBPTt_r	945695479559.0	1.0	945695479559.0	0.0	0.006541715139999317	0.00663	0.0010607328528192427	0.003303784660003995	0.00334	0.0017143254733161604
ARGt5r_r	18060198517.0	0.0	18060198517.0	1.0	0.1016444664700029	0.10624	0.01772371550364376	0.1931401416199922	0.20158	0.03237107991139326
PHEtec_r	837866881249.5	1.0	837866881249.5	0.0	0.01648825499000071	0.01672	0.0027069276328892202	0.01254474526999961	0.01269	0.002895314239552607
ILEtec_r	607130869106.5	1.0	607130869106.5	0.0	0.010966688789998368	0.01113	0.0018326947456020189	0.010188760649997946	0.01058	0.0019076425174584131
LEUtec_r	558314896231.0	1.0	558314896231.0	0.0	0.023292355280009072	0.0237	0.003815981927285669	0.022285285720008697	0.02307	0.004285261961658171
VALtec_r	936256805.0	0.0	936256805.0	1.0	0.03555348764999575	0.03649	0.005905154835111537	0.33790679202999396	0.34695	0.11560716680901445
METtec_r	928477466959.5	1.0	928477466959.5	0.0	0.008457049209997108	0.00853	0.0017330925144223074	0.005449785240001074	0.00566	0.0010203678620116416
r2526_r	604994823245.0	1.0	604994823245.0	0.0	0.19242770527000372	0.1922	0.07645509013751961	0.16282824360001014	0.14861	0.10165372685982146
GLYt4_r	474777893272.0	0.0	474777893272.0	1.0	0.12140389962999865	0.11874	0.07029800403359646	0.12888137567000546	0.12461	0.07753301889524684
r2532_r	999957000000.0	1.0	999957000000.0	0.0	0.026257476139997887	0.02762	0.014157623562037463	0.0	0.0	0.0
PROPAT4te_r	999846500000.0	1.0	999846500000.0	0.0	0.0062854332899975945	0.00596	0.0037982176305904427	0.0	0.0	0.0
HDCAt	982839000000.0	1.0	982839000000.0	0.0	7.648245000026581e-05	8e-05	3.4123067071736753e-05	0.0	0.0	0.0
CRNt	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
GTHRDt2_r	978030215749.0	1.0	978030215749.0	0.0	0.9148299993500303	0.739635	0.7293021329607018	0.026724244329995442	0.02045	0.023438358412909432
DmLact	3317585978.5	0.0	3317585978.5	1.0	5.03380838361007	5.18866	1.1247713809467832	7.33200739569999	7.37402	0.3230024996783662
UREAt	24000000.0	0.0	24000000.0	1.0	0.0	0.0	0.0	0.0664102073499986	0.05818	0.04745907306896898
DmBiomass	607131268451.0	1.0	607131268451.0	0.0	0.038334609559993044	0.0389	0.006406276628537286	0.03561532513999557	0.037	0.006668253620394628
