Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MCF7	median_MCF7	std_MCF7
ORNDC	16414363364.5	0.0	16414363364.5	1.0	0.08787237608999812	0.09237	0.017882598151249596	0.20401410992000146	0.2123	0.04699575342975848
SPMS	81507586214.0	0.0	81507586214.0	1.0	0.002467469020003107	0.00263	0.0008608235773711582	0.005184253910001222	0.00505	0.0017866023724653758
SPRMS	638411903452.5	1.0	638411903452.5	0.0	0.002467469020003107	0.00263	0.0008608235773711582	0.0019468585600020381	0.00183	0.0012369556066464619
ADMDC	201814855018.0	0.0	201814855018.0	1.0	0.004934939600001893	0.00526	0.001721635029785013	0.007131111779997809	0.00748	0.001976798748703437
MTAP	201814855018.0	0.0	201814855018.0	1.0	0.004934939600001893	0.00526	0.001721635029785013	0.007131111779997809	0.00748	0.001976798748703437
ADPT	201814855018.0	0.0	201814855018.0	1.0	0.004934939600001893	0.00526	0.001721635029785013	0.007131111779997809	0.00748	0.001976798748703437
MTRI	201814855018.0	0.0	201814855018.0	1.0	0.004934939600001893	0.00526	0.001721635029785013	0.007131111779997809	0.00748	0.001976798748703437
MDRPD	201814855018.0	0.0	201814855018.0	1.0	0.004934939600001893	0.00526	0.001721635029785013	0.007131111779997809	0.00748	0.001976798748703437
DKMPPD	201814855018.0	0.0	201814855018.0	1.0	0.004934939600001893	0.00526	0.001721635029785013	0.007131111779997809	0.00748	0.001976798748703437
SPMDtex2	605000000.0	0.0	605000000.0	1.0	0.0	0.0	0.0	0.003237396540003312	0.00278	0.002352928365817923
SPRMti	638411903452.5	1.0	638411903452.5	0.0	0.002467469020003107	0.00263	0.0008608235773711582	0.0019468585600020381	0.00183	0.0012369556066464619
GLYAMDTRc	224974964810.5	0.0	224974964810.5	1.0	0.08787237608999812	0.09237	0.017882598151249596	0.13593875483999845	0.13295	0.05466633720467771
ARGDr	827288654950.0	1.0	827288654950.0	0.0	1.3729213658800563	1.0119799999999999	1.255578226376931	0.3091446450600089	0.21879	0.29980719666057526
r0074_f	2770951.0	0.0	2770951.0	1.0	0.015889028420000274	0.01631	0.0044217471948185295	0.09703336022999888	0.10056	0.014735907934610437
GLU5SAtmc_f	379684146104.0	0.0	379684146104.0	1.0	0.08055295046000026	0.07614	0.04423130752401887	0.09703336022999888	0.10056	0.014735907934610437
G5SADs_f	1967671.0	0.0	1967671.0	1.0	0.015095398720001768	0.01547	0.004531062242427858	0.09703336022999888	0.10056	0.014735907934610437
PRO1x	60416088065.0	0.0	60416088065.0	1.0	0.004833349170002092	0.00419	0.0035374923171094634	0.04353771915000079	0.0402	0.028310948358439704
P5CR	39098478895.5	0.0	39098478895.5	1.0	0.0046936261400013935	0.00396	0.003539964378755743	0.05349564103000051	0.05429	0.029272346930797402
PROD2	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EXRiboflavin	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
RBFK	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
FMNAT	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TransportFAD	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ASNS1	208649514668.5	0.0	208649514668.5	1.0	0.6171411005600136	0.48548	0.493028850095098	2.0752290796799935	1.51872	1.8615465647868383
ASNN	236882380010.5	0.0	236882380010.5	1.0	0.6326869331900236	0.49914	0.4931480529089883	2.009496718109987	1.45325	1.861387274648192
METS	694679784708.5	1.0	694679784708.5	0.0	4.777082373179952	3.4641849999999996	4.392029175123807	2.219757523720027	1.57993	2.1486119386839992
METAT	692446120065.5	1.0	692446120065.5	0.0	4.784608467889987	3.47153	4.3920383169935135	2.2434426853600704	1.60354	2.1486541323594825
HMR_3915	697487355148.0	1.0	697487355148.0	0.0	4.73900663506989	3.427595	4.3906694035178635	2.1622533812500206	1.52122	2.1487935688159
AHCi	692751655230.0	1.0	692751655230.0	0.0	4.77967353158986	3.4667	4.39205484374742	2.236311571169973	1.59637	2.1486746256487583
ADNK1	692751655230.0	1.0	692751655230.0	0.0	4.77967353158986	3.4667	4.39205484374742	2.236311571169973	1.59637	2.1486746256487583
CYSTS	77769040840.5	0.0	77769040840.5	1.0	0.002591159150002833	0.00266	0.0012511489067431206	0.016554051359997116	0.01636	0.009725017433631007
CYSTGL	77769040840.5	0.0	77769040840.5	1.0	0.002591159150002833	0.00266	0.0012511489067431206	0.016554051359997116	0.01636	0.009725017433631007
MTHFR3	390940306428.0	0.0	390940306428.0	1.0	0.03825242153999806	0.03464	0.02616091174779936	0.05767553543999827	0.04714	0.04575172701790193
MetSynthesis	314827209714.0	0.0	314827209714.0	1.0	0.002531036980002685	0.0022	0.0018221135490334604	0.004063697380004571	0.00393	0.0023996538901509814
UNK3	420068452891.0	0.0	420068452891.0	1.0	0.0024038971000020907	0.00197	0.001805905850566256	0.003067410970003192	0.00254	0.0022438540320847446
5MTHFt	549660667254.0	1.0	549660667254.0	0.0	0.00017664419000036684	0.00019	5.049095947378611e-05	0.0001714492800007591	0.00018	4.396126158417996e-05
ILETA	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ILETAm	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUTA	355843763809.5	0.0	355843763809.5	1.0	0.001258200390001063	0.00109	0.0009173374955882844	0.0017708236700018374	0.00174	0.0010364042106253634
4MOPt2im	355843763809.5	0.0	355843763809.5	1.0	0.001258200390001063	0.00109	0.0009173374955882844	0.0017708236700018374	0.00174	0.0010364042106253634
LEUTAm	46291156710.5	0.0	46291156710.5	1.0	0.0011209355800010509	0.00097	0.0008379671866368205	0.012894691709996983	0.01222	0.008081107112287671
OIVD1m	41033599948.5	0.0	41033599948.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.014665514149999328	0.01396	0.008212051929720202
ACOAD8m	41033599948.5	0.0	41033599948.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.014665514149999328	0.01396	0.008212051929720202
MCCCrm	41033599948.5	0.0	41033599948.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.014665514149999328	0.01396	0.008212051929720202
MGCHrm	41033599948.5	0.0	41033599948.5	1.0	0.0023791400700027094	0.00235	0.0010088692288089914	0.014665514149999328	0.01396	0.008212051929720202
HMGCOAtm	41381181002.5	0.0	41381181002.5	1.0	0.0023917122700027756	0.00236	0.001007971592375974	0.014665514149999328	0.01396	0.008212051929720202
VALTA	524721907738.5	1.0	524721907738.5	0.0	0.012358165349996404	0.01215	0.0072313767205117695	0.011601738679994606	0.0118	0.006664871488311425
3MOBt2im	524721907738.5	1.0	524721907738.5	0.0	0.012358165349996404	0.01215	0.0072313767205117695	0.011601738679994606	0.0118	0.006664871488311425
VALTAim	581860821.0	0.0	581860821.0	1.0	0.009678269969995584	0.0082	0.007204190957343774	0.2211913508700025	0.23297	0.061670679254781584
OIVD2m	242103424.0	0.0	242103424.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.2327930967899999	0.24464	0.06123005260557998
ACOAD9m	242103424.0	0.0	242103424.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.2327930967899999	0.24464	0.06123005260557998
ECOAH12m	242103424.0	0.0	242103424.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.2327930967899999	0.24464	0.06123005260557998
3HBCOAHLm	242103424.0	0.0	242103424.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.2327930967899999	0.24464	0.06123005260557998
HIBDm	242103424.0	0.0	242103424.0	1.0	0.022036435690009078	0.02326	0.005354804676821612	0.2327930967899999	0.24464	0.06123005260557998
r0643	87609895568.0	0.0	87609895568.0	1.0	0.009255345979993689	0.00831	0.006241118879052862	0.07871501891999881	0.06573	0.059972900847198925
MMSAD1m	36951923714.5	0.0	36951923714.5	1.0	0.00487090783000126	0.00405	0.003683549549563071	0.08020156122000104	0.07192	0.05581786066711777
MMTSADm	81388274463.0	0.0	81388274463.0	1.0	0.007910180949999132	0.007	0.005614737833990424	0.07387651334999897	0.05926	0.059470485191447396
PCC	7492543182.5	0.0	7492543182.5	1.0	0.007262619629998137	0.00651	0.0036583023164336874	0.0948670753200036	0.08611	0.05638003348473252
MMALH	87609895568.0	0.0	87609895568.0	1.0	0.009255345979993689	0.00831	0.006241118879052862	0.07871501891999881	0.06573	0.059972900847198925
MMEm	1426743040.5	0.0	1426743040.5	1.0	0.01651797123000035	0.01632	0.006202925966048445	0.17358209264000143	0.17464	0.06591639948736526
MMMm	133540156.0	0.0	133540156.0	1.0	0.024428152210010167	0.02557	0.005418345395712244	0.24745861398000585	0.25954	0.062191126357852566
ILEtmi	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUt5m	46291156710.5	0.0	46291156710.5	1.0	0.0011209355800010509	0.00097	0.0008379671866368205	0.012894691709996983	0.01222	0.008081107112287671
VALt5m	581860821.0	0.0	581860821.0	1.0	0.009678269969995584	0.0082	0.007204190957343774	0.2211913508700025	0.23297	0.061670679254781584
PGCD	765612892778.5	1.0	765612892778.5	0.0	1.6554988421299768	1.34642	1.3163334340184056	0.5746724873499846	0.48427	0.3776048915064018
PSERT	765612892778.5	1.0	765612892778.5	0.0	1.6554988421299768	1.34642	1.3163334340184056	0.5746724873499846	0.48427	0.3776048915064018
PSP_L	765612892778.5	1.0	765612892778.5	0.0	1.6554988421299768	1.34642	1.3163334340184056	0.5746724873499846	0.48427	0.3776048915064018
GHMT2r_f	489703226884.0	1.1540157954035362e-140	489703226884.0	1.0	51.44170179284018	50.626635	30.574669766361914	53.51156292422023	48.693685	34.968621268005734
SERD_L	999999394441.5	1.0	999999394441.5	0.0	20.872705583000364	21.03064	2.938283318918941	0.37784398864998836	0.26948	0.3611733058633184
ALATA_L_f	834446581908.0	1.0	834446581908.0	0.0	2.52664845062002	1.914675	2.2094743528737264	0.5562953843500121	0.44269	0.3874780843611383
r1435	509636804347.0	1.0	509636804347.0	2.7826595023794644e-124	5.908112000013098e-05	5e-05	4.6241468378736844e-05	5.725751000012694e-05	5e-05	4.50770881995399e-05
GLYtm_r	509636804347.0	1.0	509636804347.0	2.7826595023794644e-124	5.908112000013098e-05	5e-05	4.6241468378736844e-05	5.725751000012694e-05	5e-05	4.50770881995399e-05
GHMT2rm	509636804347.0	1.0	509636804347.0	2.7826595023794644e-124	5.908112000013098e-05	5e-05	4.6241468378736844e-05	5.725751000012694e-05	5e-05	4.50770881995399e-05
MLTHFtm_r	561674996966.5	1.0	561674996966.5	0.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
r0962	561674996966.5	1.0	561674996966.5	0.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
FORtm_r	553154864103.0	1.0	553154864103.0	0.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
r0514	561674996966.5	1.0	561674996966.5	0.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
DHFRim	561674996966.5	1.0	561674996966.5	0.0	0.00012919280000018823	0.00013	5.5761591956388276e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
FTHFLmi	553154864103.0	1.0	553154864103.0	0.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
MTHFCm	553154864103.0	1.0	553154864103.0	0.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
MTHFDm	553154864103.0	1.0	553154864103.0	0.0	7.001958000017921e-05	6e-05	5.057915751446996e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
FOLR2	455512582327.5	0.0	455512582327.5	1.0	4.7420710000036116e-05	4e-05	3.972998290434773e-05	5.396823000021002e-05	4e-05	4.254397090848486e-05
DHFR	92505.5	0.0	92505.5	1.0	0.0004526686100005581	0.00045	0.00011508529560845496	0.0031335683200044056	0.00324	0.0004671778600780317
FTHFLi	698091978767.0	1.0	698091978767.0	0.0	0.03334072567999895	0.03523	0.011608466139385544	0.025708726990001835	0.02427	0.009638415621865326
FTHFDH	183134054539.0	0.0	183134054539.0	1.0	2.653774136950064	2.17249	2.100531513557651	4.536344412829823	4.68606	0.5058926084408927
MTHFC_f	254603235427.5	0.0	254603235427.5	1.0	0.26206675769000815	0.25192	0.14774497966697922	0.46852642511001574	0.481815	0.24219449232582269
MTHFD	148072222472.5	0.0	148072222472.5	1.0	41.95770618507117	39.927765	17.273968377619198	61.78951860912014	62.13869	8.409587504470993
MTHFD2i_f	607742264028.0	1.0	607742264028.0	0.0	82.38174906135961	80.77679	49.21881707873357	63.89328613049345	54.93991	45.29887254881624
ACACT1r	67591669252.0	0.0	67591669252.0	1.0	0.0018798693800019725	0.00177	0.001160543071668427	0.014008230659999232	0.01367	0.008325373340905344
HMGCOAS	78473692320.0	0.0	78473692320.0	1.0	0.0023006685300028277	0.00219	0.0011543823464371153	0.01412945111999844	0.01379	0.008320657004172161
HMGCOAR	248213.0	0.0	248213.0	1.0	0.0046923819500022	0.00476	0.0007841744382115279	0.028794974339999654	0.02984	0.0043729337189230095
MEVK1	248213.0	0.0	248213.0	1.0	0.0046923819500022	0.00476	0.0007841744382115279	0.028794974339999654	0.02984	0.0043729337189230095
PMEVK	248213.0	0.0	248213.0	1.0	0.0046923819500022	0.00476	0.0007841744382115279	0.028794974339999654	0.02984	0.0043729337189230095
IPDDI	246823.0	0.0	246823.0	1.0	0.001564127660002144	0.00159	0.0002614043590975842	0.00959832276999761	0.00995	0.001457647317129247
DPMVD	248213.0	0.0	248213.0	1.0	0.0046923819500022	0.00476	0.0007841744382115279	0.028794974339999654	0.02984	0.0043729337189230095
DMATT	246823.0	0.0	246823.0	1.0	0.001564127660002144	0.00159	0.0002614043590975842	0.00959832276999761	0.00995	0.001457647317129247
GRTT	246823.0	0.0	246823.0	1.0	0.001564127660002144	0.00159	0.0002614043590975842	0.00959832276999761	0.00995	0.001457647317129247
HMR_1465	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1467	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
SMO	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
LNSTLS	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1477	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1478	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1479	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
C14STR	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1490	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1493	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1494	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
C3STDH1	29424722304.0	0.0	29424722304.0	1.0	0.00017377348000034167	0.00014	0.00013525587433792628	0.0026403684400028325	0.00268	0.0014455092447818924
HMR_1495	154812664643.0	0.0	154812664643.0	1.0	0.0006082764500007562	0.00062	0.00018606225972630773	0.0021587903900023566	0.00199	0.0013981408196391291
HMR_1500	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1502	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1503	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1504	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1505	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1509	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
CHLSTI_1	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1516	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
RE2410C	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
DSMSTOLR	242360.0	0.0	242360.0	1.0	0.0007820647900010238	0.00079	0.00013073009306438976	0.00479916704000222	0.00497	0.0007288369689997636
ACCOAC	1731944886.5	0.0	1731944886.5	1.0	19.358907362739604	18.909955	7.478954569584481	49.94154293002062	50.61517	6.1804984196123325
FASN	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
MCAT	1731944886.5	0.0	1731944886.5	1.0	19.358907362739604	18.909955	7.478954569584481	49.94154293002062	50.61517	6.1804984196123325
AcetoacetylACPsynthesis	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0691	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0681	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0682	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0760	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0761	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0762	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0763	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0764	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0694	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0695	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0765	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0766	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0692	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0693	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0767	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0768	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0769	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0770	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0712	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0713	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0701	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0702	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
r0771	1731944593.5	0.0	1731944593.5	1.0	2.7655580993300517	2.70142	1.0684221032577708	7.134506133020017	7.23074	0.8829283416809138
r0772	1731944593.5	0.0	1731944593.5	1.0	2.7655580993300517	2.70142	1.0684221032577708	7.134506133020017	7.23074	0.8829283416809138
r0696	1731944593.5	0.0	1731944593.5	1.0	2.7655580993300517	2.70142	1.0684221032577708	7.134506133020017	7.23074	0.8829283416809138
r0697	1731944593.5	0.0	1731944593.5	1.0	2.7655580993300517	2.70142	1.0684221032577708	7.134506133020017	7.23074	0.8829283416809138
r0773	1731944593.5	0.0	1731944593.5	1.0	2.7655580993300517	2.70142	1.0684221032577708	7.134506133020017	7.23074	0.8829283416809138
FA160ACPH	1731944912.0	0.0	1731944912.0	1.0	2.765558206610086	2.70142	1.0684220858790674	7.134506133020017	7.23074	0.8829283416809138
TMLYStd_r	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
TMLYSOX	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
GHMT3	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
TMABADH	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
BBHOX	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
SUCFUMtm_r	1000000000000.0	1.0	1000000000000.0	0.0	38.29543281363141	38.851214999999996	4.951579663006463	0.0	0.0	0.0
palmitateActivation	833837255371.0	1.0	833837255371.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.12120758400999924	0.08644	0.11506859338092816
carnitineAcylTransferaseI	833837255371.0	1.0	833837255371.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.12120758400999924	0.08644	0.11506859338092816
CARN160t_m	833837255371.0	1.0	833837255371.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.12120758400999924	0.08644	0.11506859338092816
carnitineAcylTransferaseII	833837255371.0	1.0	833837255371.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.12120758400999924	0.08644	0.11506859338092816
betaOxidation	833837255371.0	1.0	833837255371.0	0.0	0.5958301948799839	0.42147500000000004	0.5742909031885789	0.12120758400999924	0.08644	0.11506859338092816
Biomass	247876.5	0.0	247876.5	1.0	0.038334609559993044	0.0389	0.006406276628537286	0.23524151385000938	0.2438	0.03572480083601329
GLCt1_r	757661704544.0	1.0	757661704544.0	0.0	2.971470476939908	3.06305	0.6640775406480512	2.4405624157700063	2.54206	0.41724887319808257
O2t_r	981189525439.0	1.0	981189525439.0	0.0	107.74274570437728	107.34026	12.030699749902185	77.66506824137039	78.741585	9.82104654378461
GLNt_r	47964491233.5	0.0	47964491233.5	1.0	0.6446640660700148	0.6639	0.14688733811766702	1.0703581309499925	1.11556	0.18285318333334644
r0963_r	549660667254.0	1.0	549660667254.0	0.0	0.00017664419000036684	0.00019	5.049095947378611e-05	0.0001714492800007591	0.00018	4.396126158417996e-05
THBPTt_r	182667446602.0	0.0	182667446602.0	1.0	0.006541715139999317	0.00663	0.0010607328528192427	0.019149853499997285	0.01845	0.01174045905103223
ARGt5r_r	10150719.5	0.0	10150719.5	1.0	0.1016444664700029	0.10624	0.01772371550364376	0.28852697411000644	0.29608	0.047541035086210714
PHEtec_r	20546402.5	0.0	20546402.5	1.0	0.01648825499000071	0.01672	0.0027069276328892202	0.08018702636999886	0.07965	0.016730979581407405
ILEtec_r	246894.0	0.0	246894.0	1.0	0.010966688789998368	0.01113	0.0018326947456020189	0.06729741815999865	0.06974	0.010220082248984469
LEUtec_r	135556.5	0.0	135556.5	1.0	0.023292355280009072	0.0237	0.003815981927285669	0.14300011968000198	0.14701	0.02290196964906755
VALtec_r	0.0	0.0	0.0	1.0	0.03555348764999575	0.03649	0.005905154835111537	0.31574090031000157	0.32731	0.06238528420817989
METtec_r	56438.5	0.0	56438.5	1.0	0.008457049209997108	0.00853	0.0017330925144223074	0.05255023292999805	0.05226	0.011129311828060711
r2526_r	379243095659.5	0.0	379243095659.5	1.0	0.19242770527000372	0.1922	0.07645509013751961	0.22572183074000762	0.22539	0.07185378351734364
GLYt4_r	438676189050.0	0.0	438676189050.0	1.0	0.12140389962999865	0.11874	0.07029800403359646	0.1358394775000007	0.14601	0.06470995292525349
r2532_r	999957000000.0	1.0	999957000000.0	0.0	0.026257476139997887	0.02762	0.014157623562037463	0.0	0.0	0.0
PROPAT4te_r	999846500000.0	1.0	999846500000.0	0.0	0.0062854332899975945	0.00596	0.0037982176305904427	0.0	0.0	0.0
HDCAt	982839000000.0	1.0	982839000000.0	0.0	7.648245000026581e-05	8e-05	3.4123067071736753e-05	0.0	0.0	0.0
CRNt	1000000000000.0	1.0	1000000000000.0	0.0	19.14771640542024	19.42561	2.475789828638415	0.0	0.0	0.0
GTHRDt2_r	422686758157.5	0.0	422686758157.5	1.0	0.9148299993500303	0.739635	0.7293021329607018	1.2162040593199361	0.96923	0.9860654337289774
DmLact	759828225851.0	1.0	759828225851.0	0.0	5.03380838361007	5.18866	1.1247713809467832	4.125009051619845	4.29911	0.70423992556512
UREAt	31000000.0	0.0	31000000.0	1.0	0.0	0.0	0.0	0.06807535737999902	0.05829	0.04954328938539321
DmBiomass	247876.5	0.0	247876.5	1.0	0.038334609559993044	0.0389	0.006406276628537286	0.23524151385000938	0.2438	0.03572480083601329
NH4t	999994392404.0	1.0	999994392404.0	0.0	99.47196960835963	95.642575	22.45207258894163	24.298148120989918	23.970795000000003	7.238899801838914
PTRCtex2_f	13333115322.0	0.0	13333115322.0	1.0	0.03630476369999829	0.03305	0.024173259818985063	0.1704473510599993	0.17693	0.0512399199621091
GUDACtr2	449105082289.5	0.0	449105082289.5	1.0	0.047205488669997936	0.0467	0.026007150103422572	0.06188056385999931	0.05002	0.049191629480301105
CE2705t	182667446602.0	0.0	182667446602.0	1.0	0.006541715139999317	0.00663	0.0010607328528192427	0.019149853499997285	0.01845	0.01174045905103223
Dm2oxobutyrate	1791181031.0	0.0	1791181031.0	1.0	0.002497611060002415	0.0021	0.001910784275071528	0.22823949227001078	0.22878	0.11650708731992626
H2Ot_f	999990821748.0	1.0	999990821748.0	0.0	173.54155420526445	176.42165	52.04243512232829	7.350689427760047	5.373794999999999	6.756826196007041
