HGNC	Cellule361_Rep1	Cellule361_Rep2	Cellule361_Rep3	MDA-MB-231_Rep1	MDA-MB-231_Rep2	MDA-MB-231_Rep3	MCF-7_Rep1	MCF-7_Rep2	MCF-7_Rep3	SK-BR-3_Rep1	SK-BR-3_Rep2	SK-BR-3_Rep3	MCF102A_Rep1	MCF102A_Rep2	MCF102A_Rep3
HGNC:10006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10013	0.0	0.0	0.0	0.0	0.0	0.0	0.010628958	0.0	0.0	0.0	0.016909898	0.0	0.0	0.006302206	0.0
HGNC:10018	104.0554215	109.2680254	107.6630384	118.8613189	117.8327519	99.61316137	183.1146972	177.5049958	178.7151875	81.91004635	99.27159752	97.49518681	32.8883092	32.92985303	32.41561163
HGNC:10019	10.785954	10.09217447	10.37586567	11.39833532	11.95676337	13.27380903	8.18384035	5.556856552	7.400462893	2.43696667	3.108300568	2.72854406	2.157450749	2.719444862	2.361006194
HGNC:10020	5.088424516	4.273490126	5.677305522	8.795694232	9.468780983	9.602967764	13.29635181	13.54333493	13.26088473	17.37475402	14.35311315	11.71936671	16.41543766	15.20681522	16.30608763
HGNC:10021	0.0	0.09308916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.381861002	6.424731784	6.637836551	0.444049151	1.326159604	0.0
HGNC:10057	2.966966236	2.875973009	3.126048878	2.011893659	2.137893796	2.170274989	3.574496441	4.008229582	2.927770002	1.645304855	1.397729798	2.17104945	3.657554452	2.411136754	4.639932651
HGNC:10058	8.934609099	8.381271648	12.0426321	29.59305618	33.04872035	31.77938452	18.13075338	15.70126108	13.4850761	16.86172272	15.13491488	26.37721825	16.86425435	9.087250348	15.4077347
HGNC:10061	1.232301811	0.981790208	1.520873359	5.981563625	6.209364553	6.490446987	5.818672244	5.640760727	4.525342308	1.65064948	2.182225459	2.446937651	2.379109001	1.406440774	2.017367051
HGNC:10062	8.358365971	7.304645866	9.964427588	28.74511585	27.99428225	31.14339806	23.0702391	16.42941178	18.70642587	8.196003553	8.120267668	9.407952886	18.34928404	8.460764732	10.42105734
HGNC:10068	165.3840046	164.1545315	165.5467867	261.6020226	258.4192275	235.2419575	208.3041669	224.5425595	226.117756	133.2851016	87.06807856	123.7317217	56.69543122	44.66390504	43.83050662
HGNC:10071	5.395863345	5.578853215	5.810592543	11.0153593	11.74981481	12.72632917	7.36087974	5.363333575	5.434616327	3.060450428	2.927655902	2.658912132	3.682709492	1.964012218	2.502110374
HGNC:10073	0.513983562	0.40494904	0.507647713	1.471074282	1.557718261	1.73065687	1.21620034	0.815655033	0.776829966	0.291997902	0.33092294	0.414665246	0.852563062	0.353637871	0.492008198
HGNC:10075	6.664816251	5.051939563	7.602986703	21.56023611	20.32997856	21.97424949	14.61844686	10.16849851	10.17911001	2.989471387	3.065226915	3.293171898	3.829351274	1.525794464	2.323901307
HGNC:1014	7.303768302	7.399745055	7.865448643	6.700627298	5.925266427	5.299980582	5.612933531	3.570020659	4.673872356	2.904693881	3.013976609	3.733045304	7.648736509	4.447067061	4.317033371
HGNC:10251	2.356805697	1.715023837	2.558738887	7.064265636	6.920656297	7.835720314	6.917766681	4.544802088	4.50515769	1.740835537	1.681119244	2.473604805	4.078540273	1.364549084	2.045914633
HGNC:10252	2.148645592	1.593690068	2.480134512	11.26971886	11.00340359	11.81879574	3.713851537	1.928076409	2.380586233	2.095248976	1.560014742	2.074003981	2.570095476	1.411737427	1.56209229
HGNC:10256	0.000930762	0.004597608	0.001084579	1.260493021	1.246188037	1.239139865	0.013808187	0.013466479	0.007404734	0.003377096	0.008787128	0.00187336	0.221944479	0.094972219	0.124613388
HGNC:10257	0.189106847	0.211990967	0.17012138	0.000817586	0.002065957	0.0	0.045546456	0.046891109	0.025612419	0.0	0.001027817	0.000986058	0.010158459	0.004596727	0.00928726
HGNC:10258	0.048621237	0.042472221	0.050692534	0.005551739	0.007553908	0.002678348	0.029864909	0.021645025	0.017450042	0.003713959	0.003221213	0.008755965	0.009647563	0.006002624	0.007883034
HGNC:10261	0.0	0.0	0.0	0.0	0.0	0.002885737	0.0	0.0	0.003133538	0.0	0.005784396	0.0	7.335982114	7.631552531	7.180216004
HGNC:1027	11.70483377	11.138915509999999	11.71953137	3.142681286	2.982684059	2.730006679	11.85971848	11.366055350000002	11.57961178	0.072189021	0.325579332	0.12013522	3.9435821909999995	3.7802467430000006	3.514727854
HGNC:10293	16.04097339	13.73555491	15.68503805	44.65371408	45.21132019	47.06165738	53.99400804	60.22324285	44.86548837	20.23899718	18.94760764	25.58069532	42.5793421	23.60156158	38.0793662
HGNC:10294	0.0	0.0	0.0	0.014971356	0.0	0.018778998	0.017745351	0.019968705	0.020391568	0.0	0.018821041	0.0	17.02913158	7.386244105	5.612151588
HGNC:10297	2.002119242	1.984259852	1.662161234	6.703761655	7.363927351	6.59441764	10.80538524	10.83508581	9.414303434	4.873821823	3.569628843	3.77221046	5.576639325	2.678258856	3.236094049
HGNC:10305	348.6100253	434.9198744	348.865858	663.3540089	733.3412287	779.458067	589.6155673	929.2818205	812.4680609	1753.692932	1711.102848	1434.054168	1269.272593	2382.262358	2309.864934
HGNC:10381	54.79858737	54.17359981	50.18540322	32.53412282	33.1943343	33.03914638	85.22126112	73.91179074	78.41845354	52.22318394	48.11362871	57.91405392	48.89870904	36.22965667	42.23225977
HGNC:10382	93.18110358	87.36143193	89.25652455	83.46905635	85.50315239	89.71479945	67.97797475	44.42404024	58.94079775	78.4690314	50.19089608	75.54537173	45.06838269	22.15143599	23.13806733
HGNC:10430	14.33445604	14.80692386	15.65879201	12.45026085	11.87940658	11.15354528	10.75505627	8.55945256	9.997544091	16.67802172	17.91902028	18.83506283	40.15201888	27.6204522	23.22708572
HGNC:10431	0.209817214	0.184670618	0.251604001	0.733405606	0.597638396	0.440800539	0.085269488	0.069629676	0.052027445	0.298976415	0.347347342	0.399267962	0.64000542	0.480531033	0.527920988
HGNC:10432	1.170597979	0.809204253	1.364050515	11.48979667	11.86840201	12.88640228	12.7607583	11.11512755	7.102769792	1.341661891	1.823289948	2.057515424	4.802235499	2.031019822	3.530374469
HGNC:10433	52.99481122	50.5771615	60.23087602	86.0663377	88.63848536	68.25433892	72.62060859	63.98661742	71.4436855	41.9102643	49.10579781	56.63215425	97.51632644	52.31728222	50.61602594
HGNC:10434	0.597125901	0.422625444	0.702037785	0.736223414	0.714078495	0.74996634	0.565891176	0.454285302	0.301842363	0.980880264	0.875049828	1.139062423	0.223438479	0.167243721	0.287215365
HGNC:10435	0.27223691	0.16483985	0.259238998	0.0	0.0	0.0	0.0	0.0	0.0	0.46732766	0.340841812	0.524368697	0.240031663	0.223159894	0.357230837
HGNC:10436	18.13931846	14.42870654	17.46435275	9.083657941	9.599869039	9.427047392	110.4781019	105.1448603	78.7225681	2.45620487	3.990910753	4.379524976	9.452459194	6.735770189	8.343519504
HGNC:10437	97.80417537	88.91260633	103.855203	49.95849439	51.09443616	36.44472563	103.532042	76.47460121	90.93397633	64.22671759	62.51840024	86.67205346	66.35815809	49.09683379	33.04364504
HGNC:10439	0.612479722	0.55982756	0.721605876	2.417996693	2.396793211	2.679590124	1.137682279	0.791171503	0.78671512	0.636106309	0.832906389	0.645400072	0.817129021	0.901408079	0.832209198
HGNC:10451	7.693470848	6.455386574	8.224486733	62.11789407	69.33102599	77.99712722	53.0593726	29.27071965	41.64966715	10.65479652	7.448788447	12.07156023	13.62829771	3.051375555	3.326669935
HGNC:10452	228.0819556	210.2311286	217.6730942	98.84719965	114.7079412	143.3493948	119.5412147	104.1270767	144.1614049	168.1287353	133.5777819	157.5186101	121.7202832	50.77922267	55.06921961
HGNC:1047	0.0	0.018266569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052280553	0.043371298	0.043813843
HGNC:10477	11.15175435	10.08862292	12.4542871	9.130952657	8.120555374	6.310036345	11.65812486	8.473553433	9.012515084	3.89651121	4.059320276	4.481646982	17.50130003	13.86087797	13.49286976
HGNC:1048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10481	2.828497373	2.327605494	2.747802984	4.244169385	4.29285396	4.677132322	5.406788047	4.051591976	3.818950106	1.338179465	1.651924341	1.588925726	3.184409161	2.029283359	2.537043648
HGNC:10522	0.196374566	0.204003196	0.247699704	0.0523671	0.057626006	0.057209992	0.070079071	0.063087546	0.032211753	0.122424124	0.06370897	0.079456752	0.043886057	0.007123173	0.023986184
HGNC:10536	0.049644493	0.058853951	0.075203338	0.994181431	0.737957667	0.717042313	0.829783077	0.806670246	0.614993324	0.042029345	0.052075915	0.049960155	0.004679035	0.005822504	0.005881915
HGNC:10537	23.00418308	21.55220182	23.8901853	144.6090962	139.7253172	142.2029385	113.031494	77.64231326	82.52122145	32.75861461	32.28383093	40.24181567	112.269896	47.92612141	45.74702855
HGNC:10540	1582.253937	1303.173564	1577.472122	849.0865324	724.6554276	748.6688586	385.5411796	450.7083132	557.7793434	1487.683841	1997.011896	1499.332742	1062.546805	1252.301329	1254.926937
HGNC:10545	30.3401493	27.0318328	33.70447908	46.72220408	53.00966506	56.12692609	54.87225491	52.59252698	45.38399323	41.44739017	29.03524314	41.80794659	116.9369916	71.9698487	98.87655885
HGNC:10547	16.25217296	13.67981374	15.48235946	10.52153924	11.61944673	11.75552118	22.17074136	22.99945617	16.87843335	7.879340993	5.364288643	9.141227008	47.6480705	23.60740187	49.02454495
HGNC:1057	0.0	0.0	0.0	0.004072326	0.015435536	0.005108034	0.0	0.005431644	0.005546666	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10571	889.4321707	908.5835268	867.3134512	855.3529745	833.3793721	834.1988825	1336.860701	990.2190911	1032.945752	617.5345047	429.2421951	534.1648207	1109.091417	951.2146388	954.9835516
HGNC:10606	6.124288267	5.535598607	5.836924346	6.450054108	6.739168354	7.108275498	6.427723836	7.110990494	5.672131438	8.490348921	5.388687082	8.374019427	9.350378373	7.032721066	9.588160506
HGNC:1062	17.3877102	19.74168141	17.8273096	14.3720401	14.41164869	14.38102202	9.203519494	11.13730075	10.8682647	14.79878198	10.34187243	12.84722758	11.21675108	11.25225608	10.89613532
HGNC:1063	83.48593368	106.7090375	96.62266	16.45699535	15.12992328	13.35173071	61.13344904	68.25591379	54.46384404	33.09028117	26.56516191	39.56959933	31.66036544	30.78473436	31.32258325
HGNC:10658	110.4063772	104.1912243	114.2836672	61.59221372	60.72938968	49.67318635	116.6700787	95.85749374	88.36983997	188.6394651	201.947337	265.7492094	226.9506245	126.1488667	131.1568039
HGNC:10664	0.590527004	0.607391177	0.656276351	1.280632856	1.470777329	1.663533145	2.109469603	2.213265716	1.978911627	0.771121741	0.692700092	0.740942653	2.206275572	1.504477167	1.690696572
HGNC:1067	2.271233219	2.369772537	2.739438605	6.250691265	5.486195855	3.961914483	3.326106181	3.769449264	3.541330424	1.657787326	6.194423692	1.515763248	12.30314071	16.04818411	12.67117956
HGNC:10680	46.12111437	43.95667241	48.85942616	54.80941659	53.71704804	49.14919728	52.85162683	43.49392437	50.14195045	55.6494214	35.70828866	66.08366697	46.86196395	23.38580397	25.01478343
HGNC:10681	14.50766114	15.75936275	14.07519238	31.03135966	33.00299018	35.56418194	22.54903445	23.33812091	24.98747435	43.63236727	28.77541277	34.96010265	45.81056757	26.90303187	27.17754055
HGNC:10682	11.89003168	12.50704621	11.96664542	16.76509698	17.36571776	19.0534145	27.35701627	24.841924	21.36696929	19.90707524	14.28297556	21.04451946	23.77640983	13.16592543	16.91222947
HGNC:10683	8.123582874	6.785586765	8.562018722	18.37419217	22.73372911	22.83232437	16.81359867	22.60266897	14.19889548	30.23385291	23.45792108	34.64141543	27.94853984	28.69003871	45.88039175
HGNC:10691	0.112019396	0.044266636	0.117478508	0.084123835	0.094476647	0.0468973	0.044315944	0.124670967	0.165504346	0.013548048	0.07050344	0.011273167	0.137252986	0.052552327	0.092904965
HGNC:1076	2.683543255	2.043096261	2.422378241	2.939504635	2.817766471	2.988874537	2.79456142	2.330381839	1.807421343	0.81985339	0.744941062	1.14564619	1.659130978	0.96414919	1.626711297
HGNC:10761	3.942249059	3.52464947	4.214759664	7.23685819	6.504286381	7.18971145	18.76383422	12.64694048	13.69882587	6.996899962	7.174792822	7.061821849	5.508381135	4.912603669	5.056146173
HGNC:10762	8.029847823	7.565125807	7.931640492	6.611499349	7.568422896	7.903388449	15.22599638	12.19185218	14.56532674	7.042518287	6.721763718	6.02054195	4.936871464	4.178726061	3.118769111
HGNC:1077	0.031251706	0.030874293	0.055176287	0.14776947	0.101835972	0.159580668	0.711836355	0.479560365	0.543530582	0.077884708	0.057617393	0.049558234	0.146382397	0.078860017	0.113325806
HGNC:1078	2.444736327	1.808463882	2.02886759	4.829493752	4.850864734	4.510044305	4.957683335	3.490647657	3.44032633	1.694726139	1.407331845	2.302263005	1.343170956	0.899814424	1.485949093
HGNC:1079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008271761	0.007746946	0.0	0.00486926
HGNC:108	18.30855061	16.58463197	20.32131372	1.586629161	0.973675495	0.62547703	5.856758934	6.651029126	8.89117949	5.847868085	19.14825353	10.44263571	0.0	0.382308581	0.0
HGNC:1080	4.352930789	4.142550946	4.32773736	56.54841413	54.56341203	48.69403969	36.37656452	23.02274611	26.77812085	7.582953854	10.55654085	9.846322251	11.59287632	4.777428183	5.15738342
HGNC:10810	0.736276787	0.666979421	0.70655001	1.190459475	1.063603374	1.322572713	0.188978029	0.14744115	0.205576958	0.215687413	0.753630041	0.1102464	3.594597666	2.584628355	4.850726631
HGNC:10812	3.579490347	2.362647289	2.666280418	0.74547645	0.804087182	0.924864149	0.488104077	0.388606677	0.47442954	0.471844198	0.306932031	0.400468159	0.544204414	0.311144957	0.489969048
HGNC:10817	8.717845245	8.399978804	10.47706639	12.64635175	12.29928049	12.42962071	15.41519785	11.12642128	10.93240845	11.35257944	8.565258174	11.57674605	9.850104131	6.241189195	8.227341172
HGNC:10818	34.38148389	31.75108244	35.7086413	25.92656956	22.09121819	18.02034429	30.78322316	33.09527887	28.88141876	55.04484252	76.02289701	73.98188394	8.881139281	15.02756871	9.17179648
HGNC:10850	15.51940419	15.15358246	16.61116255	18.56029305	17.11155341	17.66620808	21.75763635	19.02185964	22.39450996	10.45761694	10.39614432	11.49174523	23.10712186	16.33301088	14.93905771
HGNC:10852	241.190041	263.7282792	280.0247187	788.3684661	781.6388784	683.3577672	633.7064111	550.4814553	498.4321274	308.0600481	241.0157724	284.1642561	432.7242744	295.7245481	300.5045028
HGNC:10856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004605477	0.0	0.0	0.0	0.0	0.0
HGNC:10857	0.988965297	0.643206156	0.614614022	0.409166525	0.438765467	0.491664982	0.4646024	0.816322775	0.501102316	0.862182911	1.059014052	0.738146406	0.648591875	0.894088009	1.493959743
HGNC:10858	31.57847235	32.90700356	35.80847929	8.240452335	8.98027664	8.382650475	47.91347201	46.91032432	58.39470057	5.253735513	4.147309936	4.132499468	9.100017594	6.169431815	5.428204058
HGNC:10860	0.827332493	0.716122451	0.770051815	0.33768982	0.40505133900000007	0.302935813	0.263461818	0.128280952	0.157196959	1.087347028	0.916215776	1.07747335	0.9970405750000001	0.7570365200000001	0.697996191
HGNC:10862	8.534761482	7.67971858	8.352468895	4.93238492	4.282028567	3.796849716	3.040071291	1.816826291	1.954690992	4.434459496	4.396538424	4.586248295	5.449218364	4.562391063	4.436252538
HGNC:10863	1.654708876	1.308965148	1.536943418	8.699522586	7.944911191	5.503091372	0.569233609	0.747313173	0.76313849	0.797606522	1.547082413	0.75418037	1.152730818	1.005512059	1.022875236
HGNC:10864	9.053443727	8.634471565	8.686995112	2.71986506	2.74252151	2.455605278	8.582092965	9.582615002	8.82886662	28.27286667	27.40560181	34.15051514	13.3100463	11.74203001	11.37909202
HGNC:10866	0.10434971000000001	0.06484663700000001	0.06864205600000002	0.04915310099999999	0.05145633000000001	0.029946295000000008	0.021639623	0.046828653000000005	0.036343436	0.016284448000000003	0.031778829	0.032181468	0.05869302600000001	0.04737503399999999	0.04586433
HGNC:10867	33.36005219	25.24749035	34.67449586	0.087996437	0.074119377	0.0	3.250715084	1.232375805	2.377115567	0.021257589	0.092186292	0.088440912	3.048130513	1.504846161	1.332779012
HGNC:10869	0.009144549	0.003011371	0.003551924	0.00763037	0.005355882	0.00319033	0.003014726	0.005654079	0.0	0.001228862	0.015987364	0.010225216	0.003830584	0.005958384	0.003611509
HGNC:10871	0.035433466	0.023337035	0.05046456	2.003938013	1.797216	1.874895806	0.595757259	0.609057122	0.402704475	0.014284856	0.033039003	0.0	0.007421409	0.004617531	0.0
HGNC:10872	12.46201125	8.992853163	11.61328755	4.29049282	4.193354915	4.017315985	1.090923085	1.364008059	1.013012861	0.08085128	0.280497645	0.022425123	0.49355463	0.359354904	0.448826742
HGNC:10886	17.62114839	16.66980987	18.25174406	16.42621354	16.94447116	13.80421891	11.6713026	8.557656719	9.811006739	23.95949582	22.14366643	31.47193693	16.7422868	19.28900015	14.31912387
HGNC:10905	0.052018114	0.034259943	0.020204869	0.0	0.018279933	0.0	0.017149053	0.038595391	0.0	0.041941778	0.127320172	0.331542835	0.130740023	0.020336307	0.041087622
HGNC:10906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10907	1.071511568	0.90734692	0.981034313	0.042575611	0.134480351	0.133509508	0.681268211	0.567870973	0.608891189	1.018227941	1.284560723	1.514789486	0.144272662	0.119686811	0.181362077
HGNC:10908	17.71894338	14.07560321	17.83368852	12.44205173	11.94647767	12.23162264	10.67336414	9.684072349	8.845875302	10.7196437	12.42084187	13.24367605	10.06959076	9.825290095	10.02607873
HGNC:10909	49.52684823	41.23462261	52.03007958	3.631560056	2.794374051	3.647560381	0.0	0.0	0.0	13.37699187	7.997974494	20.10465529	0.0	0.038379295	0.019385452
HGNC:10910	0.0	0.002982178	0.007034982	0.015112798	0.006364753	0.009478207	0.0	0.0	0.003430703	0.0	0.006332951	0.003037827	0.0	0.0	0.0
HGNC:10911	17.54834371	12.0905702	17.66963296	3.304379202	3.261417722	3.230377757	4.617807318	2.522477145	2.750875573	0.701535965	0.86010751	1.138652513	1.734601712	0.634113659	0.954512467
HGNC:10912	0.052421777	0.014796772	0.061084979	0.0	0.0	0.0	0.0	0.0	0.008511116	0.217374422	0.314224122	0.173338181	0.0	0.0	0.0
HGNC:10913	21.51214608	18.62807513	25.03340549	19.2218766	17.62906457	16.10408358	1.708398899	1.470107277	1.237284634	4.45915684	5.618595002	4.820611932	30.41306705	27.22216925	20.99901174
HGNC:10914	0.624707394	0.44033546	0.572542017	2.981176889	2.937774126	2.55658655	0.701156235	0.539023663	0.49858531	0.089137292	0.242977695	0.10595723	2.123620428	1.428317806	1.679908653
HGNC:10915	39.98080538	35.63325029	37.37075677	0.523506016	0.427979899	0.43776568	5.554126231	6.010419683	5.228927268	0.022317366	0.258085735	0.01857001	0.457984199	0.642047146	0.488270675
HGNC:10916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10917	0.0	0.0	0.0	0.0	0.0	0.0	0.061268526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10918	0.330066753	0.280314975	0.371118239	0.004831814	0.006104754	0.012121365	0.011454172	0.070891099	0.013162238	0.189092449	0.631722131	0.0	0.0	0.0	0.0
HGNC:10919	0.005640309	0.011144388	0.005633507	0.0	0.000849466	0.0	0.000796914	0.0	0.0	0.0	0.008452218	0.0	0.0	0.0	0.0
HGNC:10920	0.605905943	0.473429237	0.545574592	0.0	0.0	0.0	0.0	0.0	0.0	4.656645735	2.819669305	4.844808956	0.0	0.006460279	0.013052394
HGNC:10921	5.520539118	4.382574157	4.63908254	0.018982556	0.023983503	0.023810361	0.839991559	0.987433994	0.6549928	0.009171357	0.055681892	0.045788251	0.264446034	0.364647047	0.41329067
HGNC:10922	0.335877141	0.315229859	0.362030254	0.112104685	0.070819311	0.061519545	26.03543201	25.2789963	16.70057125	1.279600786	3.998914669	0.650674637	57.94759326	36.00521221	54.65838171
HGNC:10923	3.146566047	2.762059526	3.108525082	0.129448304	0.15644048	0.12707272	0.183452944	0.116356059	0.237640096	6.983006806	4.843111684	8.17946593	2.736803281	1.340891501	1.390535594
HGNC:10924	2.004481234	1.659767242	2.227729828	84.87587492	82.68403468	68.95366632	4.984848173	4.758327811	3.766125137	21.83266955	20.953616	37.63934996	72.39175954	31.85313853	30.36607581
HGNC:10928	0.037184863	0.01933463	0.036488436	1.26233725	1.221449573	1.46048374	0.557457618	0.48136771	0.255789812	0.026036869	0.053376704	0.019695421	0.684339664	0.420051366	0.862587535
HGNC:10929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:1093	3.596608317	3.825621528	3.76251128	4.688576315	4.76082932	6.001281082	4.636772163	4.616662313	3.930864954	7.587958484	6.219626941	5.978497427	6.324801149	5.579404897	7.828243195
HGNC:10930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008082712	0.0	0.0	0.0	0.0
HGNC:10932	0.0429469	0.0	0.033362858	0.0	0.0	0.0	0.0	0.0	0.0	0.017313866	0.015016765	0.0	0.0	0.0	0.0
HGNC:10933	2.826836205	2.533772159	2.828620785	4.040615148	3.440688743	3.722818938	3.357438988	2.361312469	2.184368881	1.245288231	0.916423688	1.249707039	1.311573182	0.717244539	0.635841034
HGNC:10934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10935	0.0	0.0	0.011521484	0.189756607	0.125085868	0.175925699	0.068452699	0.033012552	0.011237212	0.011958294	0.031115217	0.04975176	0.130466498	0.023192869	0.035144281
HGNC:10936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10937	8.317848915	7.509891097	8.771018165	0.317460474	0.180886123	0.117117565	8.543808514	8.028505972	8.096780264	8.291539389	11.09630074	13.01781065	5.906098263	3.473484765	3.075835194
HGNC:10938	7.157869087	5.799587395	7.200669551	13.54946527	13.9703167	13.13287132	9.608838942	8.329257449	7.159564103	5.39764777	6.878233053	7.687062356	12.60289668	8.254110608	13.28031986
HGNC:10939	0.551153649	0.559944356	0.624017581	1.12852971	1.153859316	1.219170525	0.266753086	0.321926994	0.168814596	0.231650452	0.188615437	0.208488517	0.022104976	0.0	0.0
HGNC:10940	0.134762401	0.099851202	0.143947081	0.0	0.0	0.0	0.264345083	0.214975041	0.188895682	0.146688053	0.082461525	0.187606671	0.008467646	0.0	0.0
HGNC:10941	0.0508893	0.077697314	0.059299244	0.413048348	0.473093278	0.474519954	0.009151042	0.0	0.015773493	0.386070284	1.019104949	0.256064383	9.156685646	6.961441467	8.654930321
HGNC:10942	63.17674127	55.24599262	64.31367466	3.237168497	3.479888931	3.140697136	10.69476791	7.418838148	9.609996643	7.439929158	4.181982189	8.380059977	1.383818717	1.282071702	1.206270409
HGNC:10943	176.051328	194.3098745	176.3316601	110.0425049	107.8323473	89.59755671	157.4319998	179.8043541	153.71724	218.6768851	277.1121515	268.3030283	202.0355629	241.644883	223.6942594
HGNC:10944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.383520044	0.376261388	0.538845991	0.0	0.03658177	0.104705938
HGNC:10945	0.0	0.0	0.0	0.05136114	0.086522951	0.042949162	0.020292561	0.007611687	0.0	0.0	0.007174219	0.0	0.0	0.0	0.0
HGNC:10946	97.48042638	76.37121002	99.2529216	382.9764823	365.0395251	386.8339848	31.37149571	26.9404581	26.38365531	69.96196358	83.703181	65.6054718	118.9675403	133.0908583	132.8985934
HGNC:10947	2.085994713	1.762135982	2.039695607	2.94639032	2.858892403	2.793955162	2.281368482	1.436693372	1.803832625	1.747734688	1.2875259	1.165240534	1.980314372	1.779944911	1.554538563
HGNC:10952	0.354584735	0.372637303	0.341084169	0.469621786	0.489226117	0.374856359	0.200059638	0.172154835	0.190675856	0.087784351	0.18347924	0.112560061	1.469130209	1.080148491	1.182805648
HGNC:10953	3.57903613	3.604973898	4.12971881	14.02663393	13.57052665	13.33517642	4.673511558	4.996112858	4.485306627	3.333779141	6.186834502	4.570490697	4.956812241	5.788427658	4.406353772
HGNC:10955	0.996651727	1.166487288	1.242727008	0.185393771	0.224197019	0.129560614	0.128707667	0.127171085	0.0901834	0.671792763	1.468311474	0.463163657	0.035898826	0.063285094	0.067691469
HGNC:10956	0.01223472	0.016921753	0.031364573	0.004083545	0.0	0.002561053	0.0	0.0	0.002780973	0.0	0.002566787	0.0	0.0	0.0	0.0
HGNC:10959	0.003510242	0.0	0.0	0.049793112	0.051809132	0.069804793	0.0	0.0	0.0	0.0	0.003682162	0.014130246	0.019850594	0.061754274	0.041589594
HGNC:1096	7.647148571	5.952953149	6.11034046	17.99129721	17.45748307	18.57113404	12.37409838	9.137937741	9.017783297	12.85089427	8.516250183	10.79722678	15.71560508	5.812913817	7.398188112
HGNC:10961	0.003570889	0.0	0.008322024	0.616779545	0.609863389	0.605460651	0.0	0.0	0.004058346	0.0	0.0	0.0	0.185107581	0.448124617	0.698084339
HGNC:10962	0.0	0.0	0.0	0.0	0.0	0.003745275	0.0141565	0.0	0.004066885	0.0	0.0	0.0	0.003372674	0.0	0.0
HGNC:10963	0.400522577	0.304373574	0.227372889	0.145678224	0.140749546	0.107487264	0.0	0.0	0.0	0.02484139	0.107727907	0.072345768	0.174228871	0.397479803	0.182516155
HGNC:10964	6.151191932	6.634690479	7.046541766	3.60774015	2.882159525	1.819447024	7.729501184	10.64919808	8.341779533	22.33641975	28.22560212	29.14227641	3.136838629	7.650013276	4.981877339
HGNC:10966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030126985	0.085855436	0.003581186	0.0	0.0	0.0
HGNC:10967	0.003635793	0.017959424	0.0	0.118316968	0.111157394	0.140797662	0.0	0.0	0.0	0.0	0.003813862	0.0	0.195325606	0.507440114	0.684926367
HGNC:10968	0.175288836	0.158113521	0.230899213	0.457870054	0.570461086	0.630156076	0.271353675	0.390172227	0.398434626	0.129044041	0.407720384	0.053687992	0.308873108	0.473741054	0.225742893
HGNC:10969	17.55322633	13.35724889	16.96815938	6.142566161	6.013864773	5.203039422	9.949326996	9.123189811	8.149753682	10.30439341	14.42884169	12.80958985	18.57579001	20.94830179	21.96127418
HGNC:1097	1.52183762	1.108003779	1.184373414	1.382209989	1.326294585	1.413253482	0.99977371	0.880731967	0.91405784	0.466277168	0.54373403	0.530924904	0.912764819	0.841594134	1.125561563
HGNC:10970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10971	0.077047043	0.228349743	0.089779806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10972	0.0	0.0	0.016560784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGNC:10973	1.793806815	1.418663996	1.611759488	6.31774892	5.351817628	5.32826167	2.108991456	1.464561883	1.593825374	2.10850767	3.108393952	2.489115157	0.737832685	0.619607235	0.73973484
