Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_SKBR3	median_SKBR3	std_SKBR3	mean_MDAMB231	median_MDAMB231	std_MDAMB231
GDHm	8833.0	1.0	8833.0	3.828241083911312e-21	13.5540446	9.765675	10.9037498291041	1.5796725	1.29581	1.3353656317084965
GLUDym_f	120.0	4.51692149252919e-33	120.0	1.0	54.8763394	40.584805	31.345143918861258	173.00020999999998	173.75663500000002	27.135725166188372
ASPTA_f	2808.0	4.285238247100736e-08	2808.0	0.9999999577228893	136.19236459999996	96.791275	65.89788777224346	198.283908	198.163945	32.6122860618647
ASPTAm	10000.0	1.0	10000.0	1.2810718345817004e-34	28.448550000000004	33.78097	8.617415387482971	1.1836791999999996	1.0692599999999999	0.751674213213048
ASPGLUm	10000.0	1.0	10000.0	1.2810718345817004e-34	28.296328799999998	33.62945	8.66664926048675	0.9117700999999999	0.81316	0.7453576664869684
ASPT	8878.0	1.0	8878.0	1.3405741815408148e-21	0.47972729999999997	0.624355	0.3386284068637193	0.07083300000000001	0.0141	0.11022450091068728
CBPSam	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
OCBTm	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ORNt4m	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ARGSS	6473.0	0.9998410994978963	6473.0	0.00016040037487360332	0.18358210000000003	0.07521	0.2243233756909967	0.0595945	0.056885	0.047076035452116076
ARGSL	6473.0	0.9998410994978963	6473.0	0.00016040037487360332	0.18358210000000003	0.07521	0.2243233756909967	0.0595945	0.056885	0.047076035452116076
ARGN	3738.0	0.0010268616731248608	3738.0	0.998981536372053	0.04488099999999998	0.03344	0.02427784572257788	0.048523300000000005	0.044785	0.015424190567305816
ORNDC	0.0	1.280566787612476e-34	0.0	1.0	0.06613269999999999	0.061130000000000004	0.011783695622993388	0.18586219999999998	0.18775999999999998	0.01408490233899369
SPMS	10000.0	1.0	10000.0	1.2342958138139e-34	0.049282599999999996	0.042179999999999995	0.023380017826677497	0.0002001	0.00022	7.857949715884783e-05
SPRMS	10000.0	1.0	10000.0	1.2334609228756126e-34	0.04645729999999999	0.039944999999999994	0.02516682355379556	0.00019959999999999995	0.00022	7.822423092003079e-05
ADMDC	10000.0	1.0	10000.0	1.266646638797719e-34	0.09574050000000002	0.082675	0.048530578663395725	0.00039940000000000006	0.000435	0.00015688778721678043
MTAP	10000.0	1.0	10000.0	1.266646638797719e-34	0.09574050000000002	0.082675	0.048530578663395725	0.00039940000000000006	0.000435	0.00015688778721678043
ADPT	10000.0	1.0	10000.0	1.266646638797719e-34	0.09574050000000002	0.082675	0.048530578663395725	0.00039940000000000006	0.000435	0.00015688778721678043
MTRI	10000.0	1.0	10000.0	1.266646638797719e-34	0.09574050000000002	0.082675	0.048530578663395725	0.00039940000000000006	0.000435	0.00015688778721678043
MDRPD	10000.0	1.0	10000.0	1.266646638797719e-34	0.09574050000000002	0.082675	0.048530578663395725	0.00039940000000000006	0.000435	0.00015688778721678043
DKMPPD	10000.0	1.0	10000.0	1.266646638797719e-34	0.09574050000000002	0.082675	0.048530578663395725	0.00039940000000000006	0.000435	0.00015688778721678043
SPMDtex2	9600.0	1.0	9600.0	8.90172057871756e-35	0.0028253	0.00396	0.002186695516716555	0.0	0.0	0.0
SPRMti	10000.0	1.0	10000.0	1.2334609228756126e-34	0.04645729999999999	0.039944999999999994	0.02516682355379556	0.00019959999999999995	0.00022	7.822423092003079e-05
GLYAMDTRc	24.0	2.6293548426552845e-34	24.0	1.0	0.021250999999999992	0.02364	0.014605277066246234	0.1373384	0.136285	0.02134163568182527
ARGDr	6473.0	0.9998410994978963	6473.0	0.00016040037487360332	0.18358210000000003	0.07521	0.2243233756909967	0.0595945	0.056885	0.047076035452116076
r0074_f	5862.0	0.9824615163225787	5862.0	0.017644552381200274	0.008895499999999999	0.009445	0.007225414653789215	0.0071107	0.0071	0.0014421191302588655
r0074_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
GLU5SAtmc_f	5862.0	0.9824615163225787	5862.0	0.017644552381200274	0.008895499999999999	0.009445	0.007225414653789215	0.0071107	0.0071	0.0014421191302588655
GLU5SAtmc_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
G5SADs_f	5862.0	0.9824615163225787	5862.0	0.017644552381200274	0.008895499999999999	0.009445	0.007225414653789215	0.0071107	0.0071	0.0014421191302588655
G5SADs_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
PRO1x	6473.5	0.9998419061288577	6473.5	0.00015958665992381741	0.007334099999999999	0.007725	0.00592568967899241	0.0037436	0.00338	0.0011417862312971714
P5CR	1433.5	1.4143954141315227e-18	1433.5	1.0	0.0015605	0.001395	0.001340061339618226	0.003367300000000001	0.0036049999999999997	0.001089622170638738
PROD2	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EXRiboflavin	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
RBFK	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
FMNAT	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TransportFAD	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ASNS1	7794.0	0.9999999999956966	7794.0	4.3773298059103826e-12	3.9272099000000007	3.717625	3.4874859216136667	0.0698341	0.079645	0.02831289594795269
ASNN	7925.0	0.9999999999995602	7925.0	4.4767840833223787e-13	3.9211840999999996	3.71127	3.4835981474082875	0.0650171	0.07474	0.02837599829757252
METS	9809.0	1.0	9809.0	3.5714746652223415e-32	7.229677599999999	5.28242	6.113583105596306	0.10434690000000002	0.056245	0.12113041183827912
METAT	9883.0	1.0	9883.0	4.1363076003668436e-33	7.3267056	5.350965	6.160127542436724	0.1047458	0.056554999999999994	0.1211004505424144
HMR_3915	9831.5	1.0	9831.5	1.860589869863992e-32	7.224729999999998	5.27703	6.1171442099028095	0.08241440000000001	0.037315	0.11333614897857139
AHCi	9811.0	1.0	9811.0	3.370771628492937e-32	7.2309659	5.2841450000000005	6.112804498286438	0.10434690000000002	0.056245	0.12113041183827912
ADNK1	9811.0	1.0	9811.0	3.370771628492937e-32	7.2309659	5.2841450000000005	6.112804498286438	0.10434690000000002	0.056245	0.12113041183827912
CYSTS	10000.0	1.0	10000.0	2.658641201444957e-39	0.0012885	0.00178	0.0008317844697037834	0.0	0.0	0.0
CYSTGL	10000.0	1.0	10000.0	2.658641201444957e-39	0.0012885	0.00178	0.0008317844697037834	0.0	0.0	0.0
MTHFR3	526.0	4.1127700952962805e-28	526.0	1.0	0.0057449	0.00477	0.004943833725874172	0.022086400000000003	0.021475	0.00975291497683921
MetSynthesis	10000.0	1.0	10000.0	1.2554185468155508e-34	0.035910899999999996	0.037755	0.026145223605156573	0.00027340000000000003	0.00026	0.00011192728519765487
UNK3	9901.5	1.0	9901.5	1.9716386723894816e-33	0.05982889999999999	0.017305	0.06840977089073777	0.0001254	2e-05	0.00013456566869717991
5MTHFt	10000.0	1.0	10000.0	1.195239776672013e-34	0.0007977999999999999	0.000645	0.00030338354562760284	0.0001543	0.00016	6.133621534730776e-05
ILETA	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ILETAm	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUTA	312.0	8.89024851913555e-31	312.0	1.0	0.0001508	5e-05	0.00019277704712695933	0.0009912999999999999	0.000665	0.0006029886090352475
4MOPt2im	312.0	8.89024851913555e-31	312.0	1.0	0.0001508	5e-05	0.00019277704712695933	0.0009912999999999999	0.000665	0.0006029886090352475
LEUTAm	5272.0	0.7474629924293632	5272.0	0.2533190776200866	0.0005084	0.00038	0.00042890916370144237	0.0003797	0.00037	0.0001333443556050168
OIVD1m	2311.0	2.4808066516797442e-11	2311.0	0.9999999999755961	0.0006599999999999999	0.00084	0.0005365301915686072	0.0013703	0.001115	0.0006138625105169574
ACOAD8m	2311.0	2.4808066516797442e-11	2311.0	0.9999999999755961	0.0006599999999999999	0.00084	0.0005365301915686072	0.0013703	0.001115	0.0006138625105169574
MCCCrm	2311.0	2.4808066516797442e-11	2311.0	0.9999999999755961	0.0006599999999999999	0.00084	0.0005365301915686072	0.0013703	0.001115	0.0006138625105169574
MGCHrm	2311.0	2.4808066516797442e-11	2311.0	0.9999999999755961	0.0006599999999999999	0.00084	0.0005365301915686072	0.0013703	0.001115	0.0006138625105169574
HMGCOAtm	2322.0	2.967015356265506e-11	2322.0	0.9999999999708113	0.0006629	0.00084	0.0005385582980551321	0.001375	0.00112	0.0006136255891309975
VALTA	0.0	1.2793410517776738e-34	0.0	1.0	0.0208482	0.020139999999999998	0.008958961021561518	0.1874081	0.1668	0.06539871184125075
3MOBt2im	0.0	1.2793410517776738e-34	0.0	1.0	0.0208482	0.020139999999999998	0.008958961021561518	0.1874081	0.1668	0.06539871184125075
VALTAim	10000.0	1.0	10000.0	1.2791248640447063e-34	0.1207855	0.11996000000000001	0.01406656989590439	0.021152900000000002	0.012535000000000001	0.018969013024968222
OIVD2m	2278.0	1.468551497523116e-11	2278.0	0.9999999999855563	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.20856060000000004	0.17213499999999998	0.08171615316768926
ACOAD9m	2278.0	1.468551497523116e-11	2278.0	0.9999999999855563	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.20856060000000004	0.17213499999999998	0.08171615316768926
ECOAH12m	2278.0	1.468551497523116e-11	2278.0	0.9999999999855563	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.20856060000000004	0.17213499999999998	0.08171615316768926
3HBCOAHLm	2278.0	1.468551497523116e-11	2278.0	0.9999999999855563	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.20856060000000004	0.17213499999999998	0.08171615316768926
HIBDm	2278.0	1.468551497523116e-11	2278.0	0.9999999999855563	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.20856060000000004	0.17213499999999998	0.08171615316768926
r0643	8323.5	0.9999999999999998	8323.5	2.30752613186559e-16	0.010211899999999998	0.00987	0.008501875217392997	0.0015742	0.00046	0.0028825886864680393
MMSAD1m	10000.0	1.0	10000.0	2.803676654399229e-39	0.0054008	0.00377	0.005464624651873044	0.0	0.0	0.0
MMTSADm	1607.0	5.699447522040894e-17	1607.0	0.9999999999999999	0.1260209	0.12445	0.02013691514872799	0.20698709999999998	0.170425	0.08165726140393088
PCC	8032.5	0.9999999999999375	8032.5	6.362778119964765e-14	0.0060639000000000005	0.004580000000000001	0.005726374722688559	0.0013750999999999998	0.00112	0.0006137045895480359
MMALH	8323.5	0.9999999999999998	8323.5	2.30752613186559e-16	0.010211899999999998	0.00987	0.008501875217392997	0.0015742	0.00046	0.0028825886864680393
MMEm	8337.5	0.9999999999999998	8337.5	1.7629670418340775e-16	0.0162766	0.018635	0.011608825728206915	0.0029487000000000003	0.00184	0.0029133054762554163
MMMm	2262.0	1.1250618908495699e-11	2262.0	0.9999999999889356	0.14229650000000002	0.14838	0.012042500862370825	0.20993519999999996	0.172975	0.0822656313902738
ILEtmi	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUt5m	5272.0	0.7474629924293632	5272.0	0.2533190776200866	0.0005084	0.00038	0.00042890916370144237	0.0003797	0.00037	0.0001333443556050168
VALt5m	10000.0	1.0	10000.0	1.2791248640447063e-34	0.1207855	0.11996000000000001	0.01406656989590439	0.021152900000000002	0.012535000000000001	0.018969013024968222
PGCD	7885.0	0.999999999999108	7885.0	9.077955875013178e-13	1.1264663	1.3613650000000002	0.8384435999061269	0.08591739999999999	0.0716	0.05876946538687063
PSERT	7885.0	0.999999999999108	7885.0	9.077955875013178e-13	1.1264663	1.3613650000000002	0.8384435999061269	0.08591739999999999	0.0716	0.05876946538687063
PSP_L	7885.0	0.999999999999108	7885.0	9.077955875013178e-13	1.1264663	1.3613650000000002	0.8384435999061269	0.08591739999999999	0.0716	0.05876946538687063
GHMT2r_f	650.0	1.1096789252841006e-26	650.0	1.0	34.8514809	25.783645	18.394707267706554	70.4127208	71.3225	12.944975908645779
SERD_L	10000.0	1.0	10000.0	1.2810718345817004e-34	4.3165116	4.113049999999999	1.0437968335479308	0.176656	0.143335	0.09939781955009443
ALATA_L_f	7534.5	0.9999999997067062	7534.5	2.978776158532565e-10	1.0622725999999998	1.1158299999999999	0.827053295882155	0.303218	0.17995	0.29680520887639694
r1435	9996.0	1.0	9996.0	2.962017381103148e-35	0.0006103	0.00034	0.0004228820190315522	1.95e-05	1e-05	1.6899883449481554e-05
GLYtm_r	9996.0	1.0	9996.0	2.962017381103148e-35	0.0006103	0.00034	0.0004228820190315522	1.95e-05	1e-05	1.6899883449481554e-05
GHMT2rm	9996.0	1.0	9996.0	2.962017381103148e-35	0.0006103	0.00034	0.0004228820190315522	1.95e-05	1e-05	1.6899883449481554e-05
MLTHFtm_r	10000.0	1.0	10000.0	9.312926282008679e-35	0.0006891	0.0005	0.000372851677932893	5.570000000000001e-05	6e-05	2.123723621425825e-05
r0962	10000.0	1.0	10000.0	9.312926282008679e-35	0.0006891	0.0005	0.000372851677932893	5.570000000000001e-05	6e-05	2.123723621425825e-05
FORtm_r	5346.5	0.8030383213593688	5346.5	0.19764389111613834	7.73e-05	5e-05	8.2423579542789e-05	3.580000000000001e-05	3e-05	1.8432514092157254e-05
r0514	10000.0	1.0	10000.0	9.312926282008679e-35	0.0006891	0.0005	0.000372851677932893	5.570000000000001e-05	6e-05	2.123723621425825e-05
DHFRim	10000.0	1.0	10000.0	9.312926282008679e-35	0.0006891	0.0005	0.000372851677932893	5.570000000000001e-05	6e-05	2.123723621425825e-05
FTHFLmi	5346.5	0.8030383213593688	5346.5	0.19764389111613834	7.73e-05	5e-05	8.2423579542789e-05	3.580000000000001e-05	3e-05	1.8432514092157254e-05
MTHFCm	5346.5	0.8030383213593688	5346.5	0.19764389111613834	7.73e-05	5e-05	8.2423579542789e-05	3.580000000000001e-05	3e-05	1.8432514092157254e-05
MTHFDm	5346.5	0.8030383213593688	5346.5	0.19764389111613834	7.73e-05	5e-05	8.2423579542789e-05	3.580000000000001e-05	3e-05	1.8432514092157254e-05
FOLR2	5148.5	0.6423369656475968	5148.5	0.35857711377973844	0.00010930000000000003	0.00012	8.413859417831408e-05	9.860000000000001e-05	9e-05	6.874076613839076e-05
DHFR	6363.5	0.9995725197360992	6363.5	0.0004312529081574907	0.00039240000000000005	0.000445	0.00029069446628250895	0.00032419999999999997	0.00031	7.272724747474309e-05
FTHFLi	10000.0	1.0	10000.0	1.279773533954454e-34	0.10933530000000001	0.096525	0.04879401895486451	0.005180000000000001	0.004565	0.0021189110029408596
FTHFDH	2769.0	2.5187896395193052e-08	2769.0	0.9999999751558576	4.737156199999999	5.228154999999999	1.3184016685624462	6.047222099999999	6.256585	1.6162260936691877
MTHFC_f	2443.0	2.0983790405078067e-10	2443.0	0.9999999997934182	0.18368320000000005	0.124805	0.10693287516791442	0.30292990000000003	0.31339	0.045813356164116616
MTHFD	5461.0	0.8702606207087059	5461.0	0.13025625980428285	23.261204499999998	8.336030000000001	23.406710939649678	7.758954199999998	7.47171	1.578867625602641
MTHFD2i_f	5821.0	0.9776381541025716	5821.0	0.022492185161587425	53.38070390000001	38.273035	28.953375799770203	35.7852124	35.952	5.574164992209867
ACACT1r	6043.0	0.9946136253465367	6043.0	0.005424247253667355	0.001652	0.001725	0.0014671445502448391	0.0007355	0.000745	0.0003571644077192101
HMGCOAS	6289.5	0.9991904948577469	6289.5	0.0008163070910180565	0.0019768000000000003	0.00205	0.0017233704819863366	0.0007355	0.000745	0.0003571644077192101
HMGCOAR	5859.0	0.9821480736645931	5859.0	0.01795961704616989	0.0026398	0.002805	0.002144240102265046	0.0021101	0.00211	0.00042745782472565865
MEVK1	5859.0	0.9821480736645931	5859.0	0.01795961704616989	0.0026398	0.002805	0.002144240102265046	0.0021101	0.00211	0.00042745782472565865
PMEVK	5859.0	0.9821480736645931	5859.0	0.01795961704616989	0.0026398	0.002805	0.002144240102265046	0.0021101	0.00211	0.00042745782472565865
IPDDI	5857.5	0.9820048945165357	5857.5	0.018103553655617288	0.0008795	0.0009350000000000001	0.0007149364243826796	0.0007033999999999999	0.0007	0.00014218511195130824
DPMVD	5859.0	0.9821480736645931	5859.0	0.01795961704616989	0.0026398	0.002805	0.002144240102265046	0.0021101	0.00211	0.00042745782472565865
DMATT	5857.5	0.9820048945165357	5857.5	0.018103553655617288	0.0008795	0.0009350000000000001	0.0007149364243826796	0.0007033999999999999	0.0007	0.00014218511195130824
GRTT	5857.5	0.9820048945165357	5857.5	0.018103553655617288	0.0008795	0.0009350000000000001	0.0007149364243826796	0.0007033999999999999	0.0007	0.00014218511195130824
HMR_1465	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1467	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
SMO	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
LNSTLS	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1477	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1478	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1479	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
C14STR	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1490	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1493	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1494	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
C3STDH1	100.0	3.894493545695047e-38	100.0	1.0	0.0	0.0	0.0	0.00016460000000000002	0.00017	7.325643350931745e-05
HMR_1495	6696.5	0.9999834602689346	6696.5	1.6717434186711367e-05	0.0004399	0.00047	0.00035748135502697086	0.00018710000000000005	0.00018	0.00012504782923329616
HMR_1500	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1502	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1503	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1504	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1505	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1509	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
CHLSTI_1	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
HMR_1516	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
RE2410C	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
DSMSTOLR	5867.5	0.9831060702343076	5867.5	0.016996742727447313	0.0004402	0.00047	0.00035755900833910536	0.00035140000000000003	0.00035	7.142163891322088e-05
ACCOAC	8447.0	1.0	8447.0	1.864195245760453e-17	14.368401	8.58587	9.622098716733404	6.2130254	5.94874	1.2921167362775414
FASN	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
MCAT	8447.0	1.0	8447.0	1.864195245760453e-17	14.368401	8.58587	9.622098716733404	6.2130254	5.94874	1.2921167362775414
AcetoacetylACPsynthesis	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0691	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0681	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0682	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0760	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0761	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0762	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0763	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0764	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0694	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0695	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0765	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0766	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0692	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0693	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0767	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0768	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0769	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0770	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0712	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0713	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0701	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0702	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0771	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0772	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0696	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0697	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
r0773	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
FA160ACPH	8447.0	1.0	8447.0	1.864195245760453e-17	2.0526289	1.22655	1.3745855803972888	0.8875748000000001	0.84982	0.18458836630927547
TMLYStd_r	10000.0	1.0	10000.0	2.8200076051853168e-39	3.1862990999999994	2.21916	1.6480600260993088	0.0	0.0	0.0
TMLYSOX	10000.0	1.0	10000.0	2.8200076051853168e-39	3.1862990999999994	2.21916	1.6480600260993088	0.0	0.0	0.0
GHMT3	10000.0	1.0	10000.0	2.8200076051853168e-39	3.1862990999999994	2.21916	1.6480600260993088	0.0	0.0	0.0
TMABADH	10000.0	1.0	10000.0	2.8200076051853168e-39	3.1862990999999994	2.21916	1.6480600260993088	0.0	0.0	0.0
BBHOX	10000.0	1.0	10000.0	2.8200076051853168e-39	3.1862990999999994	2.21916	1.6480600260993088	0.0	0.0	0.0
SUCFUMtm_r	10000.0	1.0	10000.0	2.8200076051853168e-39	6.3725999	4.438325	3.296119133176762	0.0	0.0	0.0
palmitateActivation	9831.0	1.0	9831.0	1.8878069289504354e-32	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.021615900000000004	0.0219	0.01495148066009828
carnitineAcylTransferaseI	9831.0	1.0	9831.0	1.8878069289504354e-32	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.021615900000000004	0.0219	0.01495148066009828
CARN160t_m	9831.0	1.0	9831.0	1.8878069289504354e-32	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.021615900000000004	0.0219	0.01495148066009828
carnitineAcylTransferaseII	9831.0	1.0	9831.0	1.8878069289504354e-32	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.021615900000000004	0.0219	0.01495148066009828
betaOxidation	9831.0	1.0	9831.0	1.8878069289504354e-32	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.021615900000000004	0.0219	0.01495148066009828
Biomass	5862.5	0.9825132875048513	5862.5	0.017592512762874813	0.0215648	0.02289	0.017517721559793805	0.017238500000000004	0.01721	0.003495894670246023
GLCt1_r	3.0	1.4018684639945663e-34	3.0	1.0	1.9906289000000004	2.67177	1.2015619103541562	4.2054048	4.229455	0.18483810169809017
O2t_r	10000.0	1.0	10000.0	1.2810718345817004e-34	56.78990789999999	49.17652	15.23068943105303	4.7119726	4.64951	0.9000407343022163
GLNt_r	0.0	1.2810718345817004e-34	0.0	1.0	0.2978649	0.39707000000000003	0.1677378396591695	0.9912315	0.99482	0.04376284726520402
r0963_r	10000.0	1.0	10000.0	1.195239776672013e-34	0.0007977999999999999	0.000645	0.00030338354562760284	0.0001543	0.00016	6.133621534730776e-05
THBPTt_r	595.5	2.5748767374759954e-27	595.5	1.0	0.0005962	0.00051	0.0005158689442840766	0.0020299999999999997	0.00207	0.000785427889558914
