	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_SKBR3	median_SKBR3	std_SKBR3
DHORD9	5639598467.0	1.0	5639598467.0	0.0	1.1081604688281383e-05	1.1016436498914888e-05	6.417023738140412e-06	9.634633045963726e-06	9.350999948951316e-06	5.272782073437049e-06
ORPT	5639598467.0	1.0	5639598467.0	0.0	1.1081604688281378e-05	1.1016436498914888e-05	6.417023738140407e-06	9.634633045963726e-06	9.350999948951309e-06	5.272782073437048e-06
OMPDC	5639598467.0	1.0	5639598467.0	0.0	1.1081604688281385e-05	1.1016436498914905e-05	6.41702373814041e-06	9.634633045963712e-06	9.350999948951287e-06	5.272782073437058e-06
UMPK	6719352223.0	1.0	6719352223.0	0.0	2.066637734831959e-05	2.1007530526139425e-05	3.6050601271713796e-06	1.8432456460463552e-05	1.8097016484650287e-05	3.848001381648775e-06
RNDR4	976090064.0	0.0	976090064.0	1.0	1.4256755483755232e-06	1.3216481755943627e-06	8.961295274843889e-07	2.7939197136021226e-06	2.8662079708247997e-06	3.8590493656721905e-07
TMDS	976090064.0	0.0	976090064.0	1.0	1.4256755483758762e-06	1.3216481755954198e-06	8.961295274838925e-07	2.7939197136021382e-06	2.8662079708248094e-06	3.859049365672201e-07
URIDK2r	976090064.0	0.0	976090064.0	1.0	1.4256755483758787e-06	1.321648175595422e-06	8.961295274838915e-07	2.793919713602133e-06	2.8662079708248005e-06	3.8590493656721815e-07
NDPK2	7616787629.0	1.0	7616787629.0	0.0	1.924070179996057e-05	1.966808571152861e-05	3.5352631731636675e-06	1.563853674686098e-05	1.521387199400914e-05	3.6007019304773383e-06
NDPK3_f	3110733243.0	0.0	3110733243.0	1.0	5.025030955417675e-06	5.2144245692545835e-06	1.1487823493565335e-06	6.330645942805628e-06	6.427284036366135e-06	2.326610450245833e-06
CYTK1_r	3260651320.0	0.0	3260651320.0	1.0	4.235981367821026e-06	3.5977102383217204e-06	3.092660604664953e-06	6.1143830368971715e-06	6.439764992339152e-06	2.9681847660480736e-06
CTPS1	7338984381.0	1.0	7338984381.0	0.0	6.930207627519473e-06	7.5255606218564585e-06	3.119486759547768e-06	4.231934270871881e-06	3.6422263867780373e-06	2.921440035946691e-06
RNDR3	6799886281.0	1.0	6799886281.0	0.0	2.1748247946679717e-06	2.229271886716141e-06	2.0560988254949944e-07	2.0151394038523624e-06	2.067277951304592e-06	2.7833736239153775e-07
GDHm	8992153299.0	1.0	8992153299.0	0.0	87.02298948168061	74.1748533269789	65.02707414338452	12.973559630690993	10.436658939208385	9.760944037183517
GLUDym_f	9197906989.0	1.0	9197906989.0	0.0	150.27259478629156	136.91464277780415	71.92719698641346	56.60716674157106	57.681619380121774	22.531701671248047
ASPTA_f	9258660633.0	1.0	9258660633.0	0.0	181.68694479742243	185.7877364071601	54.81878033888523	83.40941816425433	81.37288478178391	35.495780930713615
ASPTAm	3060436730.0	0.0	3060436730.0	1.0	15.225185876778381	11.49568018699743	13.541557302482598	23.48146372850018	22.53686990312903	13.33641273348721
ASPGLUm	3072199207.0	0.0	3072199207.0	1.0	15.206811094277201	11.476225975015794	13.543461142473962	23.402993049627206	22.45385666214797	13.333811766617979
ASPT	6542671589.0	1.0	6542671589.0	0.0	1.8640845136447997	1.3355427363939971	1.7837163487440033	0.9613128035817531	0.7510396101627588	0.8134594525389427
CBPSam					0.0	0.0	0.0	0.0	0.0	0.0
OCBTm					0.0	0.0	0.0	0.0	0.0	0.0
ORNt4m					0.0	0.0	0.0	0.0	0.0	0.0
ARGSS	6002485315.0	1.0	6002485315.0	0.0	1.3982299225457737	1.0266409807851355	1.3362932753984738	0.9270007267647729	0.707547834190157	0.8154266556209224
ARGSL	6002485315.0	1.0	6002485315.0	0.0	1.3982299225455075	1.0266409807846908	1.3362932753984706	0.9270007267647729	0.7075478341901568	0.8154266556209228
ARGN	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.02881757790373831	0.02669475061928285	0.01892979913472333
ORNDC	8358222491.0	1.0	8358222491.0	0.0	0.09623992623587849	0.1010893045454841	0.02176865660151953	0.07572778945245061	0.07752388078113359	0.005721446712437906
SPMS	9650808.0	0.0	9650808.0	1.0	0.0028024535832903616	0.00277480506084985	0.001195405204221855	0.04308862627528864	0.043269096231075	0.014965202814833477
SPRMS	112039819.0	0.0	112039819.0	1.0	0.0014393081241718382	0.00137917984922855	0.0008445190818129046	0.028842621297398122	0.028926550065605648	0.014511741908695015
ADMDC	9435744.0	0.0	9435744.0	1.0	0.004241761707462212	0.00418497787572245	0.0018327843889994386	0.07193124757275068	0.0723495266795394	0.027877596727924246
MTAP	9435744.0	0.0	9435744.0	1.0	0.004241761707463014	0.00418497787572265	0.0018327843889993538	0.07193124757268614	0.0723495266794623	0.027877596727929933
ADPT	9435744.0	0.0	9435744.0	1.0	0.004241761707462171	0.00418497787572245	0.0018327843889994581	0.07193124757268606	0.0723495266794622	0.027877596727929915
MTRI	9435744.0	0.0	9435744.0	1.0	0.004241761707462179	0.0041849778757225	0.0018327843889994425	0.07193124757268612	0.0723495266794622	0.027877596727929926
MDRPD	9435744.0	0.0	9435744.0	1.0	0.004241761707462181	0.0041849778757225	0.0018327843889994412	0.07193124757268629	0.0723495266794624	0.027877596727929912
DKMPPD	9435744.0	0.0	9435744.0	1.0	0.004241761707462183	0.0041849778757225	0.0018327843889994414	0.07193124757268622	0.0723495266794625	0.027877596727929905
SPMDtex2	572230664.0	0.0	572230664.0	1.0	0.0013631454591184664	0.00117338647398105	0.0009619321946444197	0.014246004977891242	0.0128410667906055	0.009588300042357034
SPRMti	112039819.0	0.0	112039819.0	1.0	0.0014393081241718855	0.0013791798492286001	0.0008445190818129076	0.028842621297398285	0.028926550065605648	0.014511741908695
GLYAMDTRc	9432504334.0	1.0	9432504334.0	0.0	0.09623992623587857	0.1010893045454842	0.021768656601519543	0.04691021154871379	0.0487759918331503	0.01878279892566821
ARGDr	6002485315.0	1.0	6002485315.0	0.0	1.3982299225447874	1.026640980785388	1.336293275398081	0.9270007267647729	0.707547834190157	0.8154266556209224
r0074_f	1952679400.0	0.0	1952679400.0	1.0	6.750419362462826e-05	6.874329504588626e-05	2.0023749563315714e-05	8.803354817396132e-05	9.031127710928734e-05	1.2159469242598315e-05
GLU5SAtmc_f	9990833916.0	1.0	9990833916.0	0.0	0.0007222345212681052	0.0007318458400444	0.000191069355384938	8.803354817396133e-05	9.031127710928735e-05	1.2159469242598321e-05
G5SADs_f	1605182493.0	0.0	1605182493.0	1.0	6.470965077770114e-05	6.579590628664728e-05	1.9872936034109e-05	8.803354817396061e-05	9.031127710928862e-05	1.2159469242598386e-05
PRO1x	2335994831.0	0.0	2335994831.0	1.0	1.941153520198728e-05	1.6106406623006497e-05	1.488346710368517e-05	4.3893970618937554e-05	4.370127006376051e-05	2.6941356461190736e-05
P5CR	2717643102.0	0.0	2717643102.0	1.0	2.4878634428766488e-05	2.2399155943836153e-05	1.7501391545524638e-05	4.413957755503404e-05	4.378096997593932e-05	2.464402072933801e-05
PROD2					0.0	0.0	0.0	0.0	0.0	0.0
EXRiboflavin					0.0	0.0	0.0	0.0	0.0	0.0
RBFK					0.0	0.0	0.0	0.0	0.0	0.0
FMNAT					0.0	0.0	0.0	0.0	0.0	0.0
TransportFAD					0.0	0.0	0.0	0.0	0.0	0.0
ASNS1	730354410.0	0.0	730354410.0	1.0	0.30391884872145136	0.2708909803558842	0.21423318111572195	3.760647676281282	2.675822938398273	3.4552201613472273
ASNN	810515407.0	0.0	810515407.0	1.0	0.33796062855041525	0.306184229241363	0.20815138579408057	3.7605880405760694	2.675759980916017	3.455220080668305
METS	4793230308.0	4.918757659507963e-58	4793230308.0	1.0	4.688320631926185	3.4325506071285092	4.394959152535749	5.0384736576492894	3.710077004338139	4.52991107012521
METAT	4727078507.0	1.6926084415862382e-99	4727078507.0	1.0	4.695319545261689	3.4396473535396455	4.39496154901341	5.111954865330431	3.7824161257851854	4.529462950204506
HMR_3915	4755672085.0	3.515182325361273e-80	4755672085.0	1.0	4.628652957510312	3.375274884128798	4.39441016683041	5.015959926869517	3.6866325373289746	4.528455022086207
AHCi	4794460706.0	2.2666391128283162e-57	4794460706.0	1.0	4.69107778355095	3.4355029863509188	4.394889325940198	5.040023617757462	3.7118981312828048	4.5299516902523
ADNK1	4794460706.0	2.2666391128283162e-57	4794460706.0	1.0	4.691077783550946	3.4355029863508886	4.3948893259402	5.040023617757461	3.71189813128281	4.529951690252304
CYSTS	7734452141.0	1.0	7734452141.0	0.0	0.0027571516423869156	0.0028930782903080496	0.0012879198058949439	0.0015499601082144124	0.0016102328072392	0.0007886208455926766
CYSTGL	7734452141.0	1.0	7734452141.0	0.0	0.002757151642386791	0.00289307829031035	0.0012879198058951588	0.0015499601082144194	0.0016102328072392	0.0007886208455926755
MTHFR3	8471037669.0	1.0	8471037669.0	0.0	0.059841193345736364	0.0616393066853923	0.02884886619787469	0.023446858470149778	0.020101586259027047	0.017378325520728606
MetSynthesis	783615885.0	0.0	783615885.0	1.0	0.0034361003709008934	0.0032932454296197003	0.0019214226199290865	0.03230280955386011	0.02506854874090845	0.026584133827400273
UNK3	112216901.0	0.0	112216901.0	1.0	0.0008056613365624553	0.00066851792943415	0.0006378861161664883	0.03962843801879475	0.03474218692291955	0.027209867945815817
5MTHFt	39289827.0	0.0	39289827.0	1.0	0.0001735188759312451	0.0001857655366844	5.3604299575150945e-05	0.0009331276902383459	0.00097549611712235	0.0002442631205632152
ILETA					0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im					0.0	0.0	0.0	0.0	0.0	0.0
ILETAm					0.0	0.0	0.0	0.0	0.0	0.0
LEUTA	6154774812.0	1.0	6154774812.0	0.0	6.068560025278754e-06	4.942035375214257e-06	4.712903475998493e-06	4.058789714460235e-06	3.4343420526134458e-06	2.979439477879559e-06
4MOPt2im	6154774814.0	1.0	6154774814.0	0.0	6.068560026622663e-06	4.942035376936965e-06	4.712903476106055e-06	4.0587897144603156e-06	3.434342052613615e-06	2.979439477879553e-06
LEUTAm	4935271163.0	2.667418568909411e-07	4935271163.0	0.9999997332582505	1.160457308764293e-05	1.1192809633522664e-05	6.425755008959242e-06	1.1692586965450409e-05	1.1397692767897108e-05	5.720871018613171e-06
OIVD1m	5947815058.0	1.0	5947815058.0	0.0	1.7673133114216368e-05	1.8300116071544318e-05	6.500355688709524e-06	1.575137667991106e-05	1.5765743093904635e-05	5.74116308971189e-06
ACOAD8m	5947815058.0	1.0	5947815058.0	0.0	1.7673133114216405e-05	1.830011607154432e-05	6.50035568870953e-06	1.575137667991105e-05	1.5765743093904622e-05	5.741163089711902e-06
MCCCrm	5947815058.0	1.0	5947815058.0	0.0	1.7673133114245526e-05	1.8300116071361186e-05	6.5003556886905375e-06	1.575137667991102e-05	1.5765743093904635e-05	5.741163089711892e-06
MGCHrm	5947815058.0	1.0	5947815058.0	0.0	1.767313311424552e-05	1.8300116071361165e-05	6.500355688690539e-06	1.575137667991103e-05	1.576574309390469e-05	5.741163089711887e-06
HMGCOAtm	5949467596.0	1.0	5949467596.0	0.0	1.774447643078434e-05	1.83556693680187e-05	6.494474482006355e-06	1.581478394853757e-05	1.5831228436842465e-05	5.737705747754924e-06
VALTA	4074871619.0	0.0	4074871619.0	1.0	0.013958595804854826	0.01394536484338795	0.006743737028730837	0.016723731407492847	0.01687698696728955	0.00895334852371869
3MOBt2im	4074871619.0	0.0	4074871619.0	1.0	0.013958595804854815	0.01394536484338785	0.006743737028730837	0.016723731407492903	0.01687698696728965	0.008953348523718697
VALTAim	32079330.0	0.0	32079330.0	1.0	0.0074004205419181	0.006869897825222401	0.005017198861744538	0.09157004971399144	0.09184218023981455	0.030877938090342505
OIVD2m	6265.0	0.0	6265.0	1.0	0.021359016346778836	0.02232158751263005	0.005534064994259301	0.10829378112148208	0.10880783145455711	0.027094417489622227
ACOAD9m	6265.0	0.0	6265.0	1.0	0.021359016346772283	0.022321587512625647	0.005534064994258245	0.1082937811214821	0.10880783145455711	0.027094417489622217
ECOAH12m	6265.0	0.0	6265.0	1.0	0.0213590163467723	0.022321587512625647	0.005534064994258252	0.10829378112148225	0.10880783145455736	0.027094417489622248
3HBCOAHLm	6265.0	0.0	6265.0	1.0	0.021359016346772314	0.0223215875126257	0.005534064994258263	0.10829378112148225	0.10880783145455736	0.027094417489622248
HIBDm	6265.0	0.0	6265.0	1.0	0.02135901634676239	0.0223215875126171	0.005534064994251727	0.10829378112148225	0.10880783145455736	0.027094417489622248
r0643	1126122027.0	0.0	1126122027.0	1.0	0.009138971544978699	0.008487440655856701	0.005891912733689862	0.04700747964330356	0.0426760855897476	0.03172303210263287
MMSAD1m	1425133096.0	0.0	1425133096.0	1.0	0.004364961247837746	0.00362185355690655	0.0033182157932640653	0.02034439218124072	0.01644412829473385	0.016257459756717576
MMTSADm	1284941525.0	0.0	1284941525.0	1.0	0.007855083553945366	0.00680286233241915	0.005514779053823083	0.04094190929693818	0.0357699700275067	0.029832734530024056
PCC	1425780402.0	0.0	1425780402.0	1.0	0.0043827057242658675	0.0036389471161826998	0.0033190509254007604	0.020360206965188334	0.016459856435023748	0.016257505665945436
MMALH	1126122027.0	0.0	1126122027.0	1.0	0.009138971544978712	0.008487440655856701	0.005891912733689863	0.04700747964330354	0.04267608558974755	0.0317230321026329
MMEm	196122474.0	0.0	196122474.0	1.0	0.013521677269243833	0.013343526000668949	0.00594904857863817	0.06736768660849166	0.0654936607625386	0.02901892065147699
MMMm	6490.0	0.0	6490.0	1.0	0.021376760823190524	0.0223391273805873	0.0055338520532011	0.10830959590543174	0.1088199594382247	0.02709503158767585
ILEtmi					0.0	0.0	0.0	0.0	0.0	0.0
LEUt5m	4935271163.0	2.667418568909411e-07	4935271163.0	0.9999997332582505	1.160457308765248e-05	1.1192809633546482e-05	6.425755008953423e-06	1.1692586965450878e-05	1.13976927678978e-05	5.720871018613164e-06
VALt5m	32079330.0	0.0	32079330.0	1.0	0.0074004205419074	0.0068698978252071	0.0050171988617405735	0.09157004971399024	0.0918421802398106	0.03087793809034263
PGCD	1044110837.0	0.0	1044110837.0	1.0	0.798204867194723	0.6602637967083157	0.632191321949378	2.3920379064594965	2.373689669044248	1.0923181314830328
PSERT	1044110836.0	0.0	1044110836.0	1.0	0.7982048672149991	0.6602637967548515	0.6321913219631665	2.392037906459491	2.3736896690442455	1.092318131483039
PSP_L	1044110836.0	0.0	1044110836.0	1.0	0.7982048672101923	0.6602637967492571	0.6321913219378092	2.3920379064593487	2.373689669044288	1.0923181314829329
GHMT2r_f	5737024295.0	1.0	5737024295.0	0.0	35.93991830004143	33.12951796567762	22.704095171469056	28.861202239711908	28.92464580158387	14.368193343497222
SERD_L	9999874127.0	1.0	9999874127.0	0.0	19.239544693253034	19.350858247042623	2.5885069040226676	4.961454177341222	4.916793259757974	1.7886708185296092
ALATA_L_f	8123792956.0	1.0	8123792956.0	0.0	2.522976624096868	1.9047892845466228	2.183893827141397	0.6350700919440558	0.46570881190747515	0.5653454531795771
r1435	1235392549.0	0.0	1235392549.0	1.0	3.7808332999627914e-05	3.061710103985315e-05	3.0040692345664283e-05	0.00022082030249912348	0.00017905816530085	0.00017434353702179079
GLYtm_r	1235392549.0	0.0	1235392549.0	1.0	3.780833299962792e-05	3.061710103985321e-05	3.0040692345664293e-05	0.00022082030249910114	0.00017905816530085	0.0001743435370217865
GHMT2rm	1235392549.0	0.0	1235392549.0	1.0	3.7808332999627873e-05	3.061710103985314e-05	3.0040692345664283e-05	0.00022082030249910328	0.00017905816530085	0.00017434353702178642
MLTHFtm_r	383164655.0	0.0	383164655.0	1.0	0.00010894260311796966	0.00010269303649610001	5.649162156695482e-05	0.000561686705653141	0.00054548507808335	0.00027295826275120964
r0962	383164655.0	0.0	383164655.0	1.0	0.00010894260311745191	0.0001026930364956	5.649162156704905e-05	0.000561686705653139	0.00054548507808335	0.00027295826275120904
FORtm_r	1255287837.0	0.0	1255287837.0	1.0	7.113427011652896e-05	5.717763883919157e-05	5.520736879533598e-05	0.0003408664031493214	0.00029493372066759997	0.00024212882734643584
r0514	383164655.0	0.0	383164655.0	1.0	0.00010894260311745205	0.0001026930364956	5.6491621567049036e-05	0.0005616867056531374	0.00054548507808335	0.0002729582627512093
DHFRim	383164655.0	0.0	383164655.0	1.0	0.0001089426031174518	0.0001026930364956	5.649162156704909e-05	0.0005616867056531397	0.00054548507808335	0.0002729582627512094
FTHFLmi	1255287837.0	0.0	1255287837.0	1.0	7.113427011792653e-05	5.7177638824890486e-05	5.5207368795766504e-05	0.00034086640315400795	0.0002949337206826	0.00024212882734755853
MTHFCm	1255287837.0	0.0	1255287837.0	1.0	7.113427011847412e-05	5.717763882607745e-05	5.520736879569621e-05	0.0003408664031540078	0.0002949337206826	0.00024212882734755864
MTHFDm	1255287837.0	0.0	1255287837.0	1.0	7.113427011835418e-05	5.717763882567001e-05	5.5207368795759964e-05	0.00034086640315400784	0.0002949337206826	0.0002421288273475585
FOLR2	1187154912.0	0.0	1187154912.0	1.0	6.457627158089609e-05	4.957064256106366e-05	5.297441598227708e-05	0.00037144098473862854	0.00031170228609070003	0.0002762862320450584
DHFR	1163808223.0	0.0	1163808223.0	1.0	6.600194713011127e-05	5.112033117752225e-05	5.291646552341549e-05	0.0003742349042434503	0.0003145649807337	0.00027631889447067744
FTHFLi	692169121.0	0.0	692169121.0	1.0	0.03428263583708258	0.035776918724427245	0.009799125096277788	0.07972712094600995	0.08004134613731145	0.028643586235803573
FTHFDH	1639589041.0	0.0	1639589041.0	1.0	2.732954075381064	2.2883623288125383	2.07022019767487	5.309892405193023	5.388395030387008	1.604958147097654
MTHFC_f	9099147895.0	1.0	9099147895.0	0.0	0.34997134906291905	0.3743160592378483	0.14415527221857216	0.10464711279387313	0.09454131560356166	0.06608228054397382
MTHFD	9482719549.0	1.0	9482719549.0	0.0	39.50759394672421	37.77590483100032	15.771183512925171	12.214722691109746	10.615895114253618	8.792836534242399
MTHFD2i_f	8087235274.0	1.0	8087235274.0	0.0	89.21532334915042	89.24568765241156	51.01076736250302	34.76114339268463	32.85407740235464	18.22276627528516
ACACT1r	5410123600.0	1.0	5410123600.0	8.970378839050674e-222	9.074221219396645e-06	8.34632084694566e-06	6.149789355269386e-06	8.03744957614646e-06	7.474672197769273e-06	5.275897683069788e-06
HMGCOAS	4923370236.0	1.4629620139314907e-09	4923370236.0	0.9999999985370387	1.044993193759144e-05	9.636682774452947e-06	6.246734786396952e-06	1.0309464501785652e-05	9.696112740733975e-06	5.184243934883233e-06
HMGCOAR	6799886281.0	1.0	6799886281.0	0.0	2.8194408368583105e-05	2.8900259962614828e-05	2.6655246010569714e-06	2.612424845032296e-05	2.6800172093558585e-05	3.6083629719231686e-06
MEVK1	6799886281.0	1.0	6799886281.0	0.0	2.8194408368605233e-05	2.8900259962694788e-05	2.6655246010524423e-06	2.612424845032295e-05	2.680017209355859e-05	3.608362971923172e-06
PMEVK	6799886281.0	1.0	6799886281.0	0.0	2.819440836860293e-05	2.8900259962714005e-05	2.6655246010495763e-06	2.612424845032292e-05	2.680017209355861e-05	3.608362971923176e-06
IPDDI	6799886281.0	1.0	6799886281.0	0.0	9.398136122867454e-06	9.633419987571172e-06	8.885082003498611e-07	8.708082816774751e-06	8.933390697853624e-06	1.2027876573077783e-06
DPMVD	6799886281.0	1.0	6799886281.0	0.0	2.819440836860292e-05	2.8900259962713988e-05	2.6655246010495776e-06	2.6124248450322963e-05	2.6800172093558548e-05	3.608362971923166e-06
DMATT	6799886281.0	1.0	6799886281.0	0.0	9.398136122867463e-06	9.633419987571174e-06	8.885082003498651e-07	8.708082816774765e-06	8.93339069785361e-06	1.2027876573077861e-06
GRTT	6799886281.0	1.0	6799886281.0	0.0	9.398136122867475e-06	9.633419987571179e-06	8.885082003498636e-07	8.708082816774743e-06	8.933390697853604e-06	1.2027876573077793e-06
HMR_1465	6799886281.0	1.0	6799886281.0	0.0	4.6990680614337305e-06	4.816709993785597e-06	4.442541001749327e-07	4.3540414083873876e-06	4.4666953489267985e-06	6.01393828653892e-07
HMR_1467	6799886281.0	1.0	6799886281.0	0.0	4.699068061433736e-06	4.816709993785585e-06	4.442541001749311e-07	4.354041408387358e-06	4.4666953489267985e-06	6.013938286538904e-07
SMO	6799886281.0	1.0	6799886281.0	0.0	4.699068061433736e-06	4.816709993785575e-06	4.44254100174931e-07	4.354041408387383e-06	4.466695348926804e-06	6.013938286538952e-07
LNSTLS	6799886281.0	1.0	6799886281.0	0.0	4.699068061433741e-06	4.8167099937855885e-06	4.4425410017493064e-07	4.354041408387369e-06	4.46669534892681e-06	6.013938286538904e-07
HMR_1477	6799886281.0	1.0	6799886281.0	0.0	4.699068061433736e-06	4.81670999378557e-06	4.4425410017493255e-07	4.354041408387398e-06	4.466695348926799e-06	6.013938286538934e-07
HMR_1478	6799886281.0	1.0	6799886281.0	0.0	4.6990680614337415e-06	4.816709993785578e-06	4.4425410017493064e-07	4.354041408387291e-06	4.466695348926526e-06	6.013938286538691e-07
HMR_1479	6799886281.0	1.0	6799886281.0	0.0	4.699068061433739e-06	4.816709993785577e-06	4.4425410017493207e-07	4.354041408345812e-06	4.466695348910323e-06	6.013938286519952e-07
C14STR	6799886281.0	1.0	6799886281.0	0.0	4.699068061433733e-06	4.816709993785568e-06	4.4425410017493255e-07	4.3540414083873605e-06	4.466695348926797e-06	6.013938286538895e-07
HMR_1490	6799886281.0	1.0	6799886281.0	0.0	4.69906806143373e-06	4.8167099937855664e-06	4.4425410017493196e-07	4.354041408387355e-06	4.4666953489267985e-06	6.013938286538918e-07
HMR_1493	6799886281.0	1.0	6799886281.0	0.0	4.699068061433731e-06	4.816709993785568e-06	4.442541001749328e-07	4.354041408387359e-06	4.4666953489268036e-06	6.013938286538911e-07
HMR_1494	6799886281.0	1.0	6799886281.0	0.0	4.699068061433731e-06	4.816709993785561e-06	4.4425410017493255e-07	4.3540414083873935e-06	4.466695348926807e-06	6.013938286538872e-07
C3STDH1	6247049874.0	1.0	6247049874.0	0.0	2.739332372245054e-06	2.7773979423250606e-06	1.235533764312989e-06	2.183094427178472e-06	2.1653580950513494e-06	1.2188658636437514e-06
HMR_1495	4567921369.0	6.906534313057979e-246	4567921369.0	1.0	1.959735689157947e-06	1.861978345535256e-06	1.2036441087421139e-06	2.1709469812088147e-06	2.1614162260130667e-06	1.3324895345389657e-06
HMR_1500	6799886281.0	1.0	6799886281.0	0.0	4.699068061433731e-06	4.816709993785575e-06	4.44254100174933e-07	4.3540414083873935e-06	4.466695348926802e-06	6.013938286538899e-07
HMR_1502	6799886281.0	1.0	6799886281.0	0.0	4.699068061433734e-06	4.816709993785585e-06	4.4425410017493255e-07	4.354041408387336e-06	4.466695348926806e-06	6.0139382865389e-07
HMR_1503	6799886281.0	1.0	6799886281.0	0.0	4.699068061433734e-06	4.816709993785583e-06	4.442541001749336e-07	4.354041408387336e-06	4.466695348926806e-06	6.0139382865389e-07
HMR_1504	6799886281.0	1.0	6799886281.0	0.0	4.699068061433733e-06	4.81670999378558e-06	4.442541001749329e-07	4.354041408387353e-06	4.466695348926812e-06	6.013938286538899e-07
HMR_1505	6799886281.0	1.0	6799886281.0	0.0	4.699068061433727e-06	4.816709993785564e-06	4.442541001749337e-07	4.354041408387351e-06	4.466695348926801e-06	6.013938286538897e-07
HMR_1509	6799886281.0	1.0	6799886281.0	0.0	4.699068061433731e-06	4.8167099937855605e-06	4.4425410017493324e-07	4.354041408387355e-06	4.466695348926807e-06	6.013938286538898e-07
CHLSTI_1	6799886281.0	1.0	6799886281.0	0.0	4.69906806143373e-06	4.816709993785563e-06	4.4425410017493244e-07	4.354041408387367e-06	4.466695348926809e-06	6.013938286538884e-07
HMR_1516	6799886281.0	1.0	6799886281.0	0.0	4.6990680614337195e-06	4.8167099937855495e-06	4.442541001749321e-07	4.354041408387379e-06	4.466695348926802e-06	6.013938286538903e-07
RE2410C	6799886281.0	1.0	6799886281.0	0.0	4.69906806143373e-06	4.816709993785552e-06	4.442541001749327e-07	4.354041408387364e-06	4.466695348926805e-06	6.013938286538883e-07
DSMSTOLR	6799886281.0	1.0	6799886281.0	0.0	4.6990680614337255e-06	4.816709993785546e-06	4.4425410017493144e-07	4.354041408387379e-06	4.466695348926816e-06	6.013938286538941e-07
ACCOAC	9830486564.0	1.0	9830486564.0	0.0	18.86828298751018	18.579852508880712	6.804313849014564	4.275471487649383	3.8012201600121585	2.6465757298233807
FASN	9830486564.0	1.0	9830486564.0	0.0	2.695468998215783	2.654264644125861	0.972044835573524	0.6107816410927563	0.5430314514303194	0.37808224711762684
MCAT	9830486564.0	1.0	9830486564.0	0.0	18.868282987462297	18.57985250916695	6.804313849014291	4.275471487649387	3.8012201600121793	2.646575729823384
AcetoacetylACPsynthesis	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158153	2.654264644125895	0.9720448355735063	0.6107816410927565	0.5430314514303214	0.3780822471176263
r0691	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158113	2.654264644125865	0.9720448355735095	0.6107816410927568	0.5430314514303205	0.3780822471176265
r0681	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158153	2.654264644125862	0.9720448355735066	0.610781641092757	0.5430314514303207	0.3780822471176266
r0682	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158113	2.6542646441258615	0.9720448355735083	0.6107816410927562	0.5430314514303183	0.3780822471176255
r0760	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158153	2.6542646441258646	0.9720448355735065	0.6107816410927565	0.5430314514303201	0.3780822471176264
r0761	9830486564.0	1.0	9830486564.0	0.0	2.695468998215813	2.6542646441258677	0.9720448355735096	0.6107816410927561	0.5430314514303178	0.3780822471176254
r0762	9830486564.0	1.0	9830486564.0	0.0	2.695468998215811	2.654264644125858	0.9720448355735093	0.610781641092754	0.5430314514303195	0.3780822471176264
r0763	9830486564.0	1.0	9830486564.0	0.0	2.695468998215811	2.6542646441258606	0.9720448355735085	0.6107816410927557	0.5430314514303186	0.378082247117626
r0764	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158153	2.6542646441258633	0.9720448355735064	0.6107816410927565	0.5430314514303201	0.3780822471176264
r0694	9830486564.0	1.0	9830486564.0	0.0	2.695468998215812	2.6542646441258664	0.9720448355735105	0.610781641092756	0.5430314514303178	0.37808224711762545
r0695	9830486564.0	1.0	9830486564.0	0.0	2.695468998215779	2.6542646441258557	0.9720448355735261	0.6107816410927541	0.5430314514303197	0.3780822471176265
r0765	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158073	2.654264644125866	0.9720448355735112	0.6107816410927557	0.5430314514303183	0.37808224711762595
r0766	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158087	2.6542646441258952	0.9720448355735066	0.6107816410927562	0.5430314514303196	0.3780822471176256
r0692	9830486564.0	1.0	9830486564.0	0.0	2.695468998215813	2.654264644125866	0.9720448355735095	0.6107816410927575	0.5430314514303183	0.3780822471176253
r0693	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158095	2.654264644125858	0.9720448355735093	0.6107816410927569	0.5430314514303196	0.37808224711762606
r0767	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158104	2.654264644125865	0.9720448355735085	0.610781641092756	0.54303145143032	0.37808224711762584
r0768	9830486564.0	1.0	9830486564.0	0.0	2.6954689982158153	2.6542646441258646	0.9720448355735065	0.6107816410927552	0.5430314514303184	0.37808224711762606
r0769	9830486564.0	1.0	9830486564.0	0.0	2.695468998215812	2.6542646441258606	0.9720448355735091	0.6107816410927555	0.5430314514303178	0.37808224711762606
