Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_SKBR3	median_SKBR3	std_SKBR3	mean_MDAMB361	median_MDAMB361	std_MDAMB361
NDPK2	6654.0	0.9999737488883879	6654.0	2.6526319902812932e-05	0.0013647000000000002	0.001355	0.0011240775836842464	0.0007398000000000002	0.00084	0.00037654457661984484
NDPK3_f	5586.5	0.9242848126955854	5586.5	0.0760642399215264	0.0021804	0.00173	0.0009567367939664978	0.0020876000000000002	0.00164	0.0013790255086601384
CYTK1_r	7051.0	0.9999997367600811	7051.0	2.666092201995847e-07	0.0008330999999999999	0.00091	0.000674400137495942	0.0003151	0.00032	0.00018492419959529254
CTPS1	4963.5	0.46491975333146135	4963.5	0.5360520768993097	0.00021260000000000002	0.00013	0.00021162010941087498	0.00018710000000000002	0.00017500000000000003	0.00012679654426033714
RNDR3	6971.5	0.9999993266473346	6971.5	6.816938293470893e-07	0.00020500000000000005	0.00022	0.0001644611648611147	9.730000000000002e-05	0.00011	4.941792501847193e-05
GDHm	2279.0	1.493204743599e-11	2279.0	0.9999999999853137	13.5540446	9.765675	10.9037498291041	26.573453	23.50897	9.104166863939586
GLUDym_f	3245.0	9.05813848816759e-06	3245.0	0.9999910409345995	54.8763394	40.584805	31.345143918861258	78.8740052	68.78549000000001	41.785131814747785
ASPTA_f	4097.0	0.01372148812568647	4097.0	0.9863639802946935	136.19236459999996	96.791275	65.89788777224346	156.0989221	119.389935	98.88668616471534
ASPTAm	5.0	1.4886190571435146e-34	5.0	1.0	28.448550000000004	33.78097	8.617415387482971	125.2635807	89.88777999999999	74.42390387912931
ASPGLUm	3.0	1.4018684639945663e-34	3.0	1.0	28.296328799999998	33.62945	8.66664926048675	125.1935997	89.839675	74.39498725524415
ASPT	1317.0	1.1513249932653585e-19	1317.0	1.0	0.47972729999999997	0.624355	0.3386284068637193	3.713194699999999	3.96762	2.125739822361772
CBPSam	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
OCBTm	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ORNt4m	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ARGSS	1310.0	9.853705214425002e-20	1310.0	1.0	0.18358210000000003	0.07521	0.2243233756909967	2.2388747999999996	0.782025	3.6285913595834116
ARGSL	1310.0	9.853705214425002e-20	1310.0	1.0	0.18358210000000003	0.07521	0.2243233756909967	2.2388747999999996	0.782025	3.6285913595834116
ARGN	7173.0	0.9999999454135577	7173.0	5.532313059178627e-08	0.04488099999999998	0.03344	0.02427784572257788	0.0311287	0.023195	0.025024105092223914
ORNDC	2155.0	1.8232184201587105e-12	2155.0	0.9999999999982081	0.06613269999999999	0.061130000000000004	0.011783695622993388	0.08005529999999998	0.08032	0.006956901007364028
SPMS	7712.0	0.9999999999829526	7712.0	1.7331712009577568e-11	0.049282599999999996	0.042179999999999995	0.023380017826677497	0.025587900000000007	0.025305	0.013141672578926821
SPRMS	7874.5	0.999999999998928	7874.5	1.090961652309177e-12	0.04645729999999999	0.039944999999999994	0.02516682355379556	0.0207697	0.02247	0.011024977743856232
ADMDC	7795.5	0.9999999999958051	7795.5	4.266951976770205e-12	0.09574050000000002	0.082675	0.048530578663395725	0.0463567	0.048335	0.023897891291742024
MTAP	7795.5	0.9999999999958051	7795.5	4.266951976770205e-12	0.09574050000000002	0.082675	0.048530578663395725	0.0463567	0.048335	0.023897891291742024
ADPT	7795.5	0.9999999999958051	7795.5	4.266951976770205e-12	0.09574050000000002	0.082675	0.048530578663395725	0.0463567	0.048335	0.023897891291742024
MTRI	7795.5	0.9999999999958051	7795.5	4.266951976770205e-12	0.09574050000000002	0.082675	0.048530578663395725	0.0463567	0.048335	0.023897891291742024
MDRPD	7795.5	0.9999999999958051	7795.5	4.266951976770205e-12	0.09574050000000002	0.082675	0.048530578663395725	0.0463567	0.048335	0.023897891291742024
DKMPPD	7795.5	0.9999999999958051	7795.5	4.266951976770205e-12	0.09574050000000002	0.082675	0.048530578663395725	0.0463567	0.048335	0.023897891291742024
SPMDtex2	3557.5	0.0002125136173527855	3557.5	0.9997894380327828	0.0028253	0.00396	0.002186695516716555	0.0048187	0.004425	0.004167035293996697
SPRMti	7874.5	0.999999999998928	7874.5	1.090961652309177e-12	0.04645729999999999	0.039944999999999994	0.02516682355379556	0.0207697	0.02247	0.011024977743856232
GLYAMDTRc	1432.5	1.4461448524857927e-18	1432.5	1.0	0.021250999999999992	0.02364	0.014605277066246234	0.048926500000000005	0.05544	0.020510608113900968
ARGDr	1310.0	9.853705214425002e-20	1310.0	1.0	0.18358210000000003	0.07521	0.2243233756909967	2.2388747999999996	0.782025	3.6285913595834116
r0074_f	715.5	6.080188283267798e-26	715.5	1.0	0.008895499999999999	0.009445	0.007225414653789215	0.04117640000000001	0.027505	0.03884320934425496
r0074_b	0.0	2.8195930193767757e-39	0.0	1.0	0.0	0.0	0.0	0.040275100000000015	0.026660000000000003	0.03913502225189818
GLU5SAtmc_f	728.5	8.499595689253358e-26	728.5	1.0	0.008895499999999999	0.009445	0.007225414653789215	0.04111059999999999	0.027049999999999998	0.03887608064222794
GLU5SAtmc_b	0.0	2.8191784931018382e-39	0.0	1.0	0.0	0.0	0.0	0.04020870000000001	0.026205	0.03916653855955838
G5SADs_f	728.5	8.499595689253358e-26	728.5	1.0	0.008895499999999999	0.009445	0.007225414653789215	0.04111059999999999	0.027049999999999998	0.03887608064222794
G5SADs_b	0.0	2.8191784931018382e-39	0.0	1.0	0.0	0.0	0.0	0.04020870000000001	0.026205	0.03916653855955838
PRO1x	8659.0	1.0	8659.0	1.882267567895489e-19	0.007334099999999999	0.007725	0.00592568967899241	0.00026900000000000003	0.0003	0.00016393827367566606
P5CR	6499.0	0.9998769640802054	6499.0	0.00012421699761672547	0.0015605	0.001395	0.001340061339618226	0.000633	0.00054	0.0004153919896320885
PROD2	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EXRiboflavin	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
RBFK	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
FMNAT	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TransportFAD	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ASNS1	6079.0	0.9958257212734496	6079.0	0.004204449024271783	3.9272099000000007	3.717625	3.4874859216136667	1.4875224	1.494285	0.9059117880787512
ASNN	6074.0	0.9956729101240518	6074.0	0.0043582454207799605	3.9211840999999996	3.71127	3.4835981474082875	1.4957778999999995	1.501295	0.9050057165055185
METS	4800.0	0.3129675789663541	4800.0	0.6878974816102271	7.229677599999999	5.28242	6.113583105596306	7.2134529	6.11496	6.105472677910508
METAT	4794.0	0.3077928165893265	4794.0	0.6930659763951922	7.3267056	5.350965	6.160127542436724	7.2635379	6.15348	6.084106523493715
HMR_3915	4811.0	0.32255041033823384	4811.0	0.678325770637746	7.224729999999998	5.27703	6.1171442099028095	7.191800999999999	6.09269	6.1138619179864575
AHCi	4798.0	0.31123849268359705	4798.0	0.6896244942380134	7.2309659	5.2841450000000005	6.112804498286438	7.2171807999999995	6.119705	6.105049408738205
ADNK1	4798.0	0.31123849268359705	4798.0	0.6896244942380134	7.2309659	5.2841450000000005	6.112804498286438	7.2171807999999995	6.119705	6.105049408738205
CYSTS	102.0	2.5438795911044175e-33	102.0	1.0	0.0012885	0.00178	0.0008317844697037834	0.0037273000000000007	0.00375	0.0010672544355977305
CYSTGL	102.0	2.5438795911044175e-33	102.0	1.0	0.0012885	0.00178	0.0008317844697037834	0.0037273000000000007	0.00375	0.0010672544355977305
MTHFR3	1034.5	1.6923762182737414e-22	1034.5	1.0	0.0057449	0.00477	0.004943833725874172	0.0230226	0.024645	0.009717540697734237
MetSynthesis	5454.0	0.8666132637465251	5454.0	0.13391359392209068	0.035910899999999996	0.037755	0.026145223605156573	0.031215899999999994	0.03238	0.021519129713495913
UNK3	5939.0	0.9891499539395759	5939.0	0.010920163868457887	0.05982889999999999	0.017305	0.06840977089073777	0.0151416	0.016765000000000002	0.009627332168719884
5MTHFt	1387.5	5.326279828101877e-19	1387.5	1.0	0.0007977999999999999	0.000645	0.00030338354562760284	0.0013705999999999998	0.001255	0.0003968049669777104
ILETA	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ILETAm	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUTA	7762.5	0.9999999999992862	7762.5	7.271105353785252e-13	0.0001508	5e-05	0.00019277704712695933	4.500000000000001e-06	0.0	4.9999999999999996e-06
4MOPt2im	7762.5	0.9999999999992862	7762.5	7.271105353785252e-13	0.0001508	5e-05	0.00019277704712695933	4.500000000000001e-06	0.0	4.9999999999999996e-06
LEUTAm	7999.5	0.9999999999999053	7999.5	9.644128168724328e-14	0.0005084	0.00038	0.00042890916370144237	8.790000000000001e-05	8.5e-05	7.1693722870206e-05
OIVD1m	7966.5	0.9999999999998083	7966.5	1.9528862609563726e-13	0.0006599999999999999	0.00084	0.0005365301915686072	9.270000000000004e-05	9e-05	7.346895173259838e-05
ACOAD8m	7966.5	0.9999999999998083	7966.5	1.9528862609563726e-13	0.0006599999999999999	0.00084	0.0005365301915686072	9.270000000000004e-05	9e-05	7.346895173259838e-05
MCCCrm	7966.5	0.9999999999998083	7966.5	1.9528862609563726e-13	0.0006599999999999999	0.00084	0.0005365301915686072	9.270000000000004e-05	9e-05	7.346895173259838e-05
MGCHrm	7966.5	0.9999999999998083	7966.5	1.9528862609563726e-13	0.0006599999999999999	0.00084	0.0005365301915686072	9.270000000000004e-05	9e-05	7.346895173259838e-05
HMGCOAtm	6532.5	0.9999111155443228	6532.5	8.975493151198164e-05	0.0006629	0.00084	0.0005385582980551321	0.00031400000000000004	0.000335	0.0001961601077660488
VALTA	10000.0	1.0	10000.0	1.1331883828052753e-34	0.0208482	0.020139999999999998	0.008958961021561518	9.13e-05	0.000105	3.857709060040582e-05
3MOBt2im	10000.0	1.0	10000.0	1.1331883828052753e-34	0.0208482	0.020139999999999998	0.008958961021561518	9.13e-05	0.000105	3.857709060040582e-05
VALTAim	10000.0	1.0	10000.0	1.2808553621421803e-34	0.1207855	0.11996000000000001	0.01406656989590439	0.0464408	0.05216	0.020323035826670218
OIVD2m	10000.0	1.0	10000.0	1.2808553621421803e-34	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.0465322	0.05227	0.020358575022070995
ACOAD9m	10000.0	1.0	10000.0	1.2808553621421803e-34	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.0465322	0.05227	0.020358575022070995
ECOAH12m	10000.0	1.0	10000.0	1.2808553621421803e-34	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.0465322	0.05227	0.020358575022070995
3HBCOAHLm	10000.0	1.0	10000.0	1.2808553621421803e-34	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.0465322	0.05227	0.020358575022070995
HIBDm	10000.0	1.0	10000.0	1.2808553621421803e-34	0.14163340000000002	0.14750000000000002	0.012289345489718183	0.0465322	0.05227	0.020358575022070995
r0643	1494.5	5.445076320229358e-18	1494.5	1.0	0.010211899999999998	0.00987	0.008501875217392997	0.027802800000000003	0.029054999999999997	0.014612400301998934
MMSAD1m	10000.0	1.0	10000.0	2.803676654399229e-39	0.0054008	0.00377	0.005464624651873044	0.0	0.0	0.0
MMTSADm	10000.0	1.0	10000.0	1.2803503982500373e-34	0.1260209	0.12445	0.02013691514872799	0.018729900000000004	0.018369999999999997	0.011906594938108965
PCC	10000.0	1.0	10000.0	1.219901937929152e-34	0.0060639000000000005	0.004580000000000001	0.005726374722688559	0.00031400000000000004	0.000335	0.0001961601077660488
MMALH	1494.5	5.445076320229358e-18	1494.5	1.0	0.010211899999999998	0.00987	0.008501875217392997	0.027802800000000003	0.029054999999999997	0.014612400301998934
MMEm	2539.5	9.232440320786792e-10	2539.5	0.9999999990905706	0.0162766	0.018635	0.011608825728206915	0.028116099999999998	0.029445	0.014594489474462681
MMMm	10000.0	1.0	10000.0	1.280566787612476e-34	0.14229650000000002	0.14838	0.012042500862370825	0.046846399999999996	0.05261	0.0203975001201499
ILEtmi	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUt5m	7999.5	0.9999999999999053	7999.5	9.644128168724328e-14	0.0005084	0.00038	0.00042890916370144237	8.790000000000001e-05	8.5e-05	7.1693722870206e-05
VALt5m	10000.0	1.0	10000.0	1.2808553621421803e-34	0.1207855	0.11996000000000001	0.01406656989590439	0.0464408	0.05216	0.020323035826670218
PGCD	4180.0	0.02262316445961171	4180.0	0.9775078148384125	1.1264663	1.3613650000000002	0.8384435999061269	1.4970588999999999	1.1393149999999999	1.1910341321096942
PSERT	4180.0	0.02262316445961171	4180.0	0.9775078148384125	1.1264663	1.3613650000000002	0.8384435999061269	1.4970588999999999	1.1393149999999999	1.1910341321096942
PSP_L	4180.0	0.02262316445961171	4180.0	0.9775078148384125	1.1264663	1.3613650000000002	0.8384435999061269	1.4970588999999999	1.1393149999999999	1.1910341321096942
GHMT2r_f	7505.0	0.9999999995377012	7505.0	4.694429764809228e-10	34.8514809	25.783645	18.394707267706554	24.338259300000004	15.292269999999998	23.201703376749197
SERD_L	8347.0	0.9999999999999999	8347.0	1.4573951055044122e-16	4.3165116	4.113049999999999	1.0437968335479308	2.4890313	2.22698	1.368402865192846
ALATA_L_f	5080.0	0.5779660297185535	5080.0	0.4229902954529489	1.0622725999999998	1.1158299999999999	0.827053295882155	1.0249633999999999	1.1430950000000002	0.7076186993238432
r1435	7381.5	0.9999999971760791	7381.5	2.8655927126117873e-09	0.0006103	0.00034	0.0004228820190315522	0.00036570000000000005	0.00027499999999999996	0.00024876362964537934
GLYtm_r	7381.5	0.9999999971760791	7381.5	2.8655927126117873e-09	0.0006103	0.00034	0.0004228820190315522	0.00036570000000000005	0.00027499999999999996	0.00024876362964537934
GHMT2rm	7381.5	0.9999999971760791	7381.5	2.8655927126117873e-09	0.0006103	0.00034	0.0004228820190315522	0.00036570000000000005	0.00027499999999999996	0.00024876362964537934
MLTHFtm_r	4774.0	0.2907017536731035	4774.0	0.7101355444109013	0.0006891	0.0005	0.000372851677932893	0.0005759000000000001	0.00052	0.00015868204025342597
r0962	4774.0	0.2907017536731035	4774.0	0.7101355444109013	0.0006891	0.0005	0.000372851677932893	0.0005759000000000001	0.00052	0.00015868204025342597
FORtm_r	1951.5	3.897847867250146e-14	1951.5	0.9999999999999617	7.73e-05	5e-05	8.2423579542789e-05	0.00021080000000000003	0.000245	0.00011517821062171526
r0514	4774.0	0.2907017536731035	4774.0	0.7101355444109013	0.0006891	0.0005	0.000372851677932893	0.0005759000000000001	0.00052	0.00015868204025342597
DHFRim	4774.0	0.2907017536731035	4774.0	0.7101355444109013	0.0006891	0.0005	0.000372851677932893	0.0005759000000000001	0.00052	0.00015868204025342597
FTHFLmi	1951.5	3.897847867250146e-14	1951.5	0.9999999999999617	7.73e-05	5e-05	8.2423579542789e-05	0.00021080000000000003	0.000245	0.00011517821062171526
MTHFCm	1951.5	3.897847867250146e-14	1951.5	0.9999999999999617	7.73e-05	5e-05	8.2423579542789e-05	0.00021080000000000003	0.000245	0.00011517821062171526
MTHFDm	1951.5	3.897847867250146e-14	1951.5	0.9999999999999617	7.73e-05	5e-05	8.2423579542789e-05	0.00021080000000000003	0.000245	0.00011517821062171526
FOLR2	0.0	1.1980760502216128e-34	0.0	1.0	0.00010930000000000003	0.00012	8.413859417831408e-05	0.0007939999999999999	0.00075	0.0002524666194557093
DHFR	810.0	6.596579831966653e-25	810.0	1.0	0.00039240000000000005	0.000445	0.00029069446628250895	0.0008757	0.0008500000000000001	0.0002188133977394963
FTHFLi	8607.5	1.0	8607.5	6.074284257091396e-19	0.10933530000000001	0.096525	0.04879401895486451	0.0472701	0.049049999999999996	0.023526797594241422
FTHFDH	0.0	1.2810718345817004e-34	0.0	1.0	4.737156199999999	5.228154999999999	1.3184016685624462	9.8772195	9.731494999999999	1.4342125969757724
MTHFC_f	9076.0	1.0	9076.0	1.1629410315197574e-23	0.18368320000000005	0.124805	0.10693287516791442	0.045174599999999995	0.021435000000000003	0.06268796245861019
MTHFD	641.0	8.764219677061548e-27	641.0	1.0	23.261204499999998	8.336030000000001	23.406710939649678	77.97412709999999	66.22357	34.91870670466613
MTHFD2i_f	8999.0	1.0	8999.0	7.580795043458598e-23	53.38070390000001	38.273035	28.953375799770203	20.870869200000005	12.819925000000001	21.821475663261932
ACACT1r	7465.0	0.9999999991761637	7465.0	8.363932366417487e-10	0.001652	0.001725	0.0014671445502448391	0.00010660000000000002	9.5e-05	7.56549850814655e-05
HMGCOAS	6462.0	0.9998244390720091	6462.0	0.00017720782001310096	0.0019768000000000003	0.00205	0.0017233704819863366	0.0009525000000000001	0.00106	0.0005258900584108369
HMGCOAR	6952.0	0.9999990859191152	6952.0	9.252386535337639e-07	0.0026398	0.002805	0.002144240102265046	0.0012664	0.001455	0.0006335558141923802
MEVK1	6952.0	0.9999990859191152	6952.0	9.252386535337639e-07	0.0026398	0.002805	0.002144240102265046	0.0012664	0.001455	0.0006335558141923802
PMEVK	6952.0	0.9999990859191152	6952.0	9.252386535337639e-07	0.0026398	0.002805	0.002144240102265046	0.0012664	0.001455	0.0006335558141923802
IPDDI	6941.5	0.9999989682120822	6941.5	1.0443255054500572e-06	0.0008795	0.0009350000000000001	0.0007149364243826796	0.0004220999999999999	0.00048499999999999997	0.00021115504859096917
DPMVD	6952.0	0.9999990859191152	6952.0	9.252386535337639e-07	0.0026398	0.002805	0.002144240102265046	0.0012664	0.001455	0.0006335558141923802
DMATT	6941.5	0.9999989682120822	6941.5	1.0443255054500572e-06	0.0008795	0.0009350000000000001	0.0007149364243826796	0.0004220999999999999	0.00048499999999999997	0.00021115504859096917
GRTT	6941.5	0.9999989682120822	6941.5	1.0443255054500572e-06	0.0008795	0.0009350000000000001	0.0007149364243826796	0.0004220999999999999	0.00048499999999999997	0.00021115504859096917
HMR_1465	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1467	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
SMO	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
LNSTLS	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1477	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1478	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1479	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
C14STR	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1490	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1493	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1494	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
C3STDH1	950.0	3.558588526237836e-29	950.0	1.0	0.0	0.0	0.0	4.38e-05	2.5e-05	4.086884664708104e-05
HMR_1495	7048.0	0.9999997274264965	7048.0	2.7605833601284303e-07	0.0004399	0.00047	0.00035748135502697086	0.0001675	0.000185	8.785174610062849e-05
HMR_1500	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1502	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1503	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1504	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1505	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1509	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
CHLSTI_1	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
HMR_1516	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
RE2410C	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
DSMSTOLR	6875.5	0.9999977923522682	6875.5	2.2336800995961535e-06	0.0004402	0.00047	0.00035755900833910536	0.0002115	0.00024	0.00010476886537285374
ACCOAC	4718.0	0.24578496826983515	4718.0	0.7549838214642155	14.368401	8.58587	9.622098716733404	11.779761200000001	12.633614999999999	5.4696514544872326
FASN	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
MCAT	4718.0	0.24578496826983515	4718.0	0.7549838214642155	14.368401	8.58587	9.622098716733404	11.779761200000001	12.633614999999999	5.4696514544872326
AcetoacetylACPsynthesis	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0691	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0681	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0682	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0760	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0761	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0762	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0763	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0764	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0694	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0695	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0765	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0766	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0692	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0693	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0767	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0768	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0769	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0770	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0712	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0713	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0701	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0702	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0771	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0772	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0696	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0697	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
r0773	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
FA160ACPH	4718.0	0.24578496826983515	4718.0	0.7549838214642155	2.0526289	1.22655	1.3745855803972888	1.6828233	1.8048000000000002	0.7813788058867478
TMLYStd_r	9922.0	1.0	9922.0	1.3107422410844579e-33	3.1862990999999994	2.21916	1.6480600260993088	1.0273059	1.1730450000000001	0.3635578103255062
TMLYSOX	9922.0	1.0	9922.0	1.3107422410844579e-33	3.1862990999999994	2.21916	1.6480600260993088	1.0273059	1.1730450000000001	0.3635578103255062
GHMT3	9922.0	1.0	9922.0	1.3107422410844579e-33	3.1862990999999994	2.21916	1.6480600260993088	1.0273059	1.1730450000000001	0.3635578103255062
TMABADH	9922.0	1.0	9922.0	1.3107422410844579e-33	3.1862990999999994	2.21916	1.6480600260993088	1.0273059	1.1730450000000001	0.3635578103255062
BBHOX	9922.0	1.0	9922.0	1.3107422410844579e-33	3.1862990999999994	2.21916	1.6480600260993088	1.0273059	1.1730450000000001	0.3635578103255062
SUCFUMtm_r	9922.0	1.0	9922.0	1.3107422410844579e-33	6.3725999	4.438325	3.296119133176762	2.0546112	2.346095	0.7271141792741878
palmitateActivation	10000.0	1.0	10000.0	2.8200076051853168e-39	0.7436701999999998	0.26205999999999996	0.7639437431307665	0.0	0.0	0.0
