Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MCF7	median_MCF7	std_MCF7
SPRMS	178567474183.5	0.0	178567474183.5	1.0	0.0006341116700008327	0.00068	0.00022331385388921614	0.0019468585600020381	0.00183	0.0012369556066464619
ADMDC	3686323491.0	0.0	3686323491.0	1.0	0.001268214360001954	0.00136	0.00044657186713523297	0.007131111779997809	0.00748	0.001976798748703437
MTAP	3686323491.0	0.0	3686323491.0	1.0	0.001268214360001954	0.00136	0.00044657186713523297	0.007131111779997809	0.00748	0.001976798748703437
ADPT	3686323491.0	0.0	3686323491.0	1.0	0.001268214360001954	0.00136	0.00044657186713523297	0.007131111779997809	0.00748	0.001976798748703437
MTRI	3686323491.0	0.0	3686323491.0	1.0	0.001268214360001954	0.00136	0.00044657186713523297	0.007131111779997809	0.00748	0.001976798748703437
MDRPD	3686323491.0	0.0	3686323491.0	1.0	0.001268214360001954	0.00136	0.00044657186713523297	0.007131111779997809	0.00748	0.001976798748703437
DKMPPD	3686323491.0	0.0	3686323491.0	1.0	0.001268214360001954	0.00136	0.00044657186713523297	0.007131111779997809	0.00748	0.001976798748703437
SPMDtex2	605000000.0	0.0	605000000.0	1.0	0.0	0.0	0.0	0.003237396540003312	0.00278	0.002352928365817923
SPRMti	178567474183.5	0.0	178567474183.5	1.0	0.0006341116700008327	0.00068	0.00022331385388921614	0.0019468585600020381	0.00183	0.0012369556066464619
GLYAMDTRc	394676842268.0	0.0	394676842268.0	1.0	0.11393477429000158	0.11463	0.050395705036030226	0.13593875483999845	0.13295	0.05466633720467771
ARGDr	135861167362.5	0.0	135861167362.5	1.0	0.0498922612199999	0.03545	0.04816387509130031	0.3091446450600089	0.21879	0.29980719666057526
r0074_f	0.0	0.0	0.0	1.0	0.014690745059998745	0.01526	0.0027505519601011513	0.09703336022999888	0.10056	0.014735907934610437
r0074_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
GLU5SAtmc_f	0.0	0.0	0.0	1.0	0.014690745059998745	0.01526	0.0027505519601011513	0.09703336022999888	0.10056	0.014735907934610437
GLU5SAtmc_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
G5SADs_f	0.0	0.0	0.0	1.0	0.014690745059998745	0.01526	0.0027505519601011513	0.09703336022999888	0.10056	0.014735907934610437
G5SADs_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
PRO1x	90985356430.5	0.0	90985356430.5	1.0	0.007198707059997753	0.00692	0.004352921478344237	0.04353771915000079	0.0402	0.028310948358439704
P5CR	63069459545.0	0.0	63069459545.0	1.0	0.007492047039996988	0.00722	0.004435179366075234	0.05349564103000051	0.05429	0.029272346930797402
PROD2	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EXRiboflavin	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
RBFK	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
FMNAT	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TransportFAD	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ASNS1	23504555307.0	0.0	23504555307.0	1.0	0.10689715814000288	0.07994	0.09226088525399125	2.0752290796799935	1.51872	1.8615465647868383
ASNN	41980306152.0	0.0	41980306152.0	1.0	0.09694534418000017	0.06991	0.09231149686607912	2.009496718109987	1.45325	1.861387274648192
METS	26139523922.5	0.0	26139523922.5	1.0	0.1038940393900022	0.08735	0.07371112578865659	2.219757523720027	1.57993	2.1486119386839992
METAT	19840035224.0	0.0	19840035224.0	1.0	0.10516226488000377	0.08863	0.07370716136596614	2.2434426853600704	1.60354	2.1486541323594825
HMR_3915	29333065687.5	0.0	29333065687.5	1.0	0.06699886713999786	0.04736	0.06558021931557936	2.1622533812500206	1.52122	2.1487935688159
AHCi	21375364573.5	0.0	21375364573.5	1.0	0.1038940393900022	0.08735	0.07371112578865659	2.236311571169973	1.59637	2.1486746256487583
ADNK1	21375364573.5	0.0	21375364573.5	1.0	0.1038940393900022	0.08735	0.07371112578865659	2.236311571169973	1.59637	2.1486746256487583
CYSTS	72500000.0	0.0	72500000.0	1.0	0.0	0.0	0.0	0.016554051359997116	0.01636	0.009725017433631007
CYSTGL	72500000.0	0.0	72500000.0	1.0	0.0	0.0	0.0	0.016554051359997116	0.01636	0.009725017433631007
MTHFR3	360339444303.5	0.0	360339444303.5	1.0	0.03717950702999532	0.02661	0.03455874425827128	0.05767553543999827	0.04714	0.04575172701790193
MetSynthesis	66070367657.0	0.0	66070367657.0	1.0	0.000580614740000367	0.00051	0.0004149848372017813	0.004063697380004571	0.00393	0.0023996538901509814
UNK3	138434749705.5	0.0	138434749705.5	1.0	0.0006876039100008297	0.00065	0.0004271566683496815	0.003067410970003192	0.00254	0.0022438540320847446
5MTHFt	884998671886.0	1.0	884998671886.0	0.0	0.0002843271200003373	0.0003	7.601229644191087e-05	0.0001714492800007591	0.00018	4.396126158417996e-05
ILETA	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ILETAm	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUTA	378843171459.0	0.0	378843171459.0	1.0	0.0013561129000012097	0.0011	0.0010596909423027394	0.0017708236700018374	0.00174	0.0010364042106253634
4MOPt2im	378843171459.0	0.0	378843171459.0	1.0	0.0013561129000012097	0.0011	0.0010596909423027394	0.0017708236700018374	0.00174	0.0010364042106253634
LEUTAm	62326000862.0	0.0	62326000862.0	1.0	0.001499439130001561	0.00128	0.001079493769427016	0.012894691709996983	0.01222	0.008081107112287671
OIVD1m	57315238956.0	0.0	57315238956.0	1.0	0.002855558360003449	0.00291	0.0011600020822559005	0.014665514149999328	0.01396	0.008212051929720202
ACOAD8m	57315238956.0	0.0	57315238956.0	1.0	0.002855558360003449	0.00291	0.0011600020822559005	0.014665514149999328	0.01396	0.008212051929720202
MCCCrm	57315238956.0	0.0	57315238956.0	1.0	0.002855558360003449	0.00291	0.0011600020822559005	0.014665514149999328	0.01396	0.008212051929720202
MGCHrm	57315238956.0	0.0	57315238956.0	1.0	0.002855558360003449	0.00291	0.0011600020822559005	0.014665514149999328	0.01396	0.008212051929720202
HMGCOAtm	57570940381.5	0.0	57570940381.5	1.0	0.0028633919100033603	0.00292	0.0011601081267263883	0.014665514149999328	0.01396	0.008212051929720202
VALTA	976323938745.5	1.0	976323938745.5	0.0	0.20770880828999636	0.19695	0.12362381599840994	0.011601738679994606	0.0118	0.006664871488311425
3MOBt2im	976323938745.5	1.0	976323938745.5	0.0	0.20770880828999636	0.19695	0.12362381599840994	0.011601738679994606	0.0118	0.006664871488311425
VALTAim	180070942489.0	0.0	180070942489.0	1.0	0.11763976053000046	0.09855	0.09141874640158049	0.2211913508700025	0.23297	0.061670679254781584
OIVD2m	745792384112.5	1.0	745792384112.5	0.0	0.3253485804499983	0.33432	0.11552472706862393	0.2327930967899999	0.24464	0.06123005260557998
ACOAD9m	745792384112.5	1.0	745792384112.5	0.0	0.3253485804499983	0.33432	0.11552472706862393	0.2327930967899999	0.24464	0.06123005260557998
ECOAH12m	745792384112.5	1.0	745792384112.5	0.0	0.3253485804499983	0.33432	0.11552472706862393	0.2327930967899999	0.24464	0.06123005260557998
3HBCOAHLm	745792384112.5	1.0	745792384112.5	0.0	0.3253485804499983	0.33432	0.11552472706862393	0.2327930967899999	0.24464	0.06123005260557998
HIBDm	745792384112.5	1.0	745792384112.5	0.0	0.3253485804499983	0.33432	0.11552472706862393	0.2327930967899999	0.24464	0.06123005260557998
r0643	503837901043.0	1.0	503837901043.0	2.704995779872584e-21	0.07654851934999933	0.07114	0.051468743580830284	0.07871501891999881	0.06573	0.059972900847198925
MMSAD1m	24000000.0	0.0	24000000.0	1.0	0.0	0.0	0.0	0.08020156122000104	0.07192	0.05581786066711777
MMTSADm	890010854600.0	1.0	890010854600.0	0.0	0.2488000478299959	0.25381	0.12242455255057895	0.07387651334999897	0.05926	0.059470485191447396
PCC	623916275.0	0.0	623916275.0	1.0	0.0028633919100033603	0.00292	0.0011601081267263883	0.0948670753200036	0.08611	0.05638003348473252
MMALH	503837901043.0	1.0	503837901043.0	2.704995779872584e-21	0.07654851934999933	0.07114	0.051468743580830284	0.07871501891999881	0.06573	0.059972900847198925
MMEm	139594656814.5	0.0	139594656814.5	1.0	0.07941191087999865	0.07392	0.05159479716480874	0.17358209264000143	0.17464	0.06591639948736526
MMMm	718770408355.0	1.0	718770408355.0	0.0	0.3282119693599993	0.33724	0.11557524274095299	0.24745861398000585	0.25954	0.062191126357852566
ILEtmi	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
LEUt5m	62326000862.0	0.0	62326000862.0	1.0	0.001499439130001561	0.00128	0.001079493769427016	0.012894691709996983	0.01222	0.008081107112287671
VALt5m	180070942489.0	0.0	180070942489.0	1.0	0.11763976053000046	0.09855	0.09141874640158049	0.2211913508700025	0.23297	0.061670679254781584
PGCD	27048612092.5	0.0	27048612092.5	1.0	0.0735735767200051	0.05376	0.06888821794381754	0.5746724873499846	0.48427	0.3776048915064018
PSERT	27048612092.5	0.0	27048612092.5	1.0	0.0735735767200051	0.05376	0.06888821794381754	0.5746724873499846	0.48427	0.3776048915064018
PSP_L	27048612092.5	0.0	27048612092.5	1.0	0.0735735767200051	0.05376	0.06888821794381754	0.5746724873499846	0.48427	0.3776048915064018
GHMT2r_f	458061695148.5	0.0	458061695148.5	1.0	47.49215675019201	44.56556	29.248474807646634	53.51156292422023	48.693685	34.968621268005734
SERD_L	356436037043.5	0.0	356436037043.5	1.0	0.19013684414000703	0.17548	0.12392563920339135	0.37784398864998836	0.26948	0.3611733058633184
ALATA_L_f	212707811472.5	0.0	212707811472.5	1.0	0.25626339900000444	0.1938	0.21332957744304878	0.5562953843500121	0.44269	0.3874780843611383
r1435	635838744441.0	1.0	635838744441.0	0.0	9.496367000023209e-05	8e-05	7.616369529526461e-05	5.725751000012694e-05	5e-05	4.50770881995399e-05
GLYtm_r	635838744441.0	1.0	635838744441.0	0.0	9.496367000023209e-05	8e-05	7.616369529526461e-05	5.725751000012694e-05	5e-05	4.50770881995399e-05
GHMT2rm	635838744441.0	1.0	635838744441.0	0.0	9.496367000023209e-05	8e-05	7.616369529526461e-05	5.725751000012694e-05	5e-05	4.50770881995399e-05
MLTHFtm_r	733474152291.0	1.0	733474152291.0	0.0	0.00018576952000021947	0.00019	8.684335772369718e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
r0962	733474152291.0	1.0	733474152291.0	0.0	0.00018576952000021947	0.00019	8.684335772369718e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
FORtm_r	612755244846.0	1.0	612755244846.0	0.0	9.073799000029464e-05	7e-05	7.240338467912967e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
r0514	733474152291.0	1.0	733474152291.0	0.0	0.00018576952000021947	0.00019	8.684335772369718e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
DHFRim	733474152291.0	1.0	733474152291.0	0.0	0.00018576952000021947	0.00019	8.684335772369718e-05	0.00011737480000012403	0.00012	5.089098854264373e-05
FTHFLmi	612755244846.0	1.0	612755244846.0	0.0	9.073799000029464e-05	7e-05	7.240338467912967e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
MTHFCm	612755244846.0	1.0	612755244846.0	0.0	9.073799000029464e-05	7e-05	7.240338467912967e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
MTHFDm	612755244846.0	1.0	612755244846.0	0.0	9.073799000029464e-05	7e-05	7.240338467912967e-05	6.001534000009039e-05	5e-05	4.498091581968266e-05
FOLR2	669533053351.0	1.0	669533053351.0	0.0	9.852510000023931e-05	8e-05	7.68368920110716e-05	5.396823000021002e-05	4e-05	4.254397090848486e-05
DHFR	1632405.0	0.0	1632405.0	1.0	0.0005648035300006396	0.00057	0.00011773136650954122	0.0031335683200044056	0.00324	0.0004671778600780317
FTHFLi	3932061875.0	0.0	3932061875.0	1.0	0.006396770699999383	0.00634	0.002658692643850941	0.025708726990001835	0.02427	0.009638415621865326
FTHFDH	619808136158.5	1.0	619808136158.5	0.0	6.411082180129716	6.04459	3.9645941080995186	4.536344412829823	4.68606	0.5058926084408927
MTHFC_f	174934300176.0	0.0	174934300176.0	1.0	0.18918981391000253	0.17867	0.1236490774641564	0.46852642511001574	0.481815	0.24219449232582269
MTHFD	11104.0	0.0	11104.0	1.0	5.6549327656098916	5.28234	2.0740342294359992	61.78951860912014	62.13869	8.409587504470993
MTHFD2i_f	298958764918.5	0.0	298958764918.5	1.0	31.385733521180825	33.031994999999995	16.07278884440502	63.89328613049345	54.93991	45.29887254881624
ACACT1r	53601358380.0	0.0	53601358380.0	1.0	0.0014961394300013274	0.00129	0.0010784346336799114	0.014008230659999232	0.01367	0.008325373340905344
HMGCOAS	49347387148.5	0.0	49347387148.5	1.0	0.0014961394300013274	0.00129	0.0010784346336799114	0.01412945111999844	0.01379	0.008320657004172161
HMGCOAR	0.0	0.0	0.0	1.0	0.004359533470003812	0.00453	0.0008162455879857928	0.028794974339999654	0.02984	0.0043729337189230095
MEVK1	0.0	0.0	0.0	1.0	0.004359533470003812	0.00453	0.0008162455879857928	0.028794974339999654	0.02984	0.0043729337189230095
PMEVK	0.0	0.0	0.0	1.0	0.004359533470003812	0.00453	0.0008162455879857928	0.028794974339999654	0.02984	0.0043729337189230095
IPDDI	0.0	0.0	0.0	1.0	0.0014531704300023381	0.00151	0.0002720875761684595	0.00959832276999761	0.00995	0.001457647317129247
DPMVD	0.0	0.0	0.0	1.0	0.004359533470003812	0.00453	0.0008162455879857928	0.028794974339999654	0.02984	0.0043729337189230095
DMATT	0.0	0.0	0.0	1.0	0.0014531704300023381	0.00151	0.0002720875761684595	0.00959832276999761	0.00995	0.001457647317129247
GRTT	0.0	0.0	0.0	1.0	0.0014531704300023381	0.00151	0.0002720875761684595	0.00959832276999761	0.00995	0.001457647317129247
HMR_1465	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1467	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
SMO	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
LNSTLS	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1477	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1478	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1479	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
C14STR	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1490	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1493	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1494	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
C3STDH1	63248943022.5	0.0	63248943022.5	1.0	0.00036897159000036443	0.00036	0.0002192130468909746	0.0026403684400028325	0.00268	0.0014455092447818924
HMR_1495	89125391899.0	0.0	89125391899.0	1.0	0.0003576172000003969	0.00034	0.00021528786406326605	0.0021587903900023566	0.00199	0.0013981408196391291
HMR_1500	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1502	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1503	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1504	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1505	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1509	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
CHLSTI_1	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
HMR_1516	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
RE2410C	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
DSMSTOLR	0.0	0.0	0.0	1.0	0.0007265837400014845	0.00075	0.0001360650670864556	0.00479916704000222	0.00497	0.0007288369689997636
ACCOAC	0.0	0.0	0.0	1.0	3.445083839449954	3.30022	0.9202216117640748	49.94154293002062	50.61517	6.1804984196123325
FASN	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
MCAT	0.0	0.0	0.0	1.0	3.445083839449954	3.30022	0.9202216117640748	49.94154293002062	50.61517	6.1804984196123325
AcetoacetylACPsynthesis	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0691	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0681	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0682	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0760	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0761	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0762	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0763	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0764	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0694	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0695	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0765	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0766	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0692	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0693	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0767	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0768	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0769	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0770	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0712	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0713	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0701	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0702	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0771	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0772	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0696	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0697	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
r0773	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
FA160ACPH	0.0	0.0	0.0	1.0	0.4921548379900144	0.47146	0.13146023448284752	7.134506133020017	7.23074	0.8829283416809138
TMLYStd_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMLYSOX	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
GHMT3	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
TMABADH	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
BBHOX	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
SUCFUMtm_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
palmitateActivation	153391119460.0	0.0	153391119460.0	1.0	0.022651816149995705	0.01599	0.021804323155992907	0.12120758400999924	0.08644	0.11506859338092816
carnitineAcylTransferaseI	153391119460.0	0.0	153391119460.0	1.0	0.022651816149995705	0.01599	0.021804323155992907	0.12120758400999924	0.08644	0.11506859338092816
CARN160t_m	153391119460.0	0.0	153391119460.0	1.0	0.022651816149995705	0.01599	0.021804323155992907	0.12120758400999924	0.08644	0.11506859338092816
carnitineAcylTransferaseII	153391119460.0	0.0	153391119460.0	1.0	0.022651816149995705	0.01599	0.021804323155992907	0.12120758400999924	0.08644	0.11506859338092816
betaOxidation	153391119460.0	0.0	153391119460.0	1.0	0.022651816149995705	0.01599	0.021804323155992907	0.12120758400999924	0.08644	0.11506859338092816
Biomass	0.0	0.0	0.0	1.0	0.03561532513999557	0.037	0.006668253620394628	0.23524151385000938	0.2438	0.03572480083601329
GLCt1_r	999996409793.5	1.0	999996409793.5	0.0	4.190947027350117	4.21496	0.18461946302105114	2.4405624157700063	2.54206	0.41724887319808257
O2t_r	0.0	0.0	0.0	1.0	2.862463197150045	2.73964	0.708120267261801	77.66506824137039	78.741585	9.82104654378461
GLNt_r	309239746130.5	0.0	309239746130.5	1.0	1.006930444609986	1.01362	0.04145371004308222	1.0703581309499925	1.11556	0.18285318333334644
r0963_r	884998671886.0	1.0	884998671886.0	0.0	0.0002843271200003373	0.0003	7.601229644191087e-05	0.0001714492800007591	0.00018	4.396126158417996e-05
THBPTt_r	92861164122.0	0.0	92861164122.0	1.0	0.003303784660003995	0.00334	0.0017143254733161604	0.019149853499997285	0.01845	0.01174045905103223
ARGt5r_r	60081726947.5	0.0	60081726947.5	1.0	0.1931401416199922	0.20158	0.03237107991139326	0.28852697411000644	0.29608	0.047541035086210714
PHEtec_r	2529324.5	0.0	2529324.5	1.0	0.01254474526999961	0.01269	0.002895314239552607	0.08018702636999886	0.07965	0.016730979581407405
ILEtec_r	0.0	0.0	0.0	1.0	0.010188760649997946	0.01058	0.0019076425174584131	0.06729741815999865	0.06974	0.010220082248984469
LEUtec_r	14999.5	0.0	14999.5	1.0	0.022285285720008697	0.02307	0.004285261961658171	0.14300011968000198	0.14701	0.02290196964906755
VALtec_r	575801493804.5	1.0	575801493804.5	0.0	0.33790679202999396	0.34695	0.11560716680901445	0.31574090031000157	0.32731	0.06238528420817989
METtec_r	0.0	0.0	0.0	1.0	0.005449785240001074	0.00566	0.0010203678620116416	0.05255023292999805	0.05226	0.011129311828060711
r2526_r	303722212396.5	0.0	303722212396.5	1.0	0.16282824360001014	0.14861	0.10165372685982146	0.22572183074000762	0.22539	0.07185378351734364
GLYt4_r	468242373684.5	0.0	468242373684.5	1.0	0.12888137567000546	0.12461	0.07753301889524684	0.1358394775000007	0.14601	0.06470995292525349
r2532_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
PROPAT4te_r	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
HDCAt	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
CRNt	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
GTHRDt2_r	18383699139.5	0.0	18383699139.5	1.0	0.026724244329995442	0.02045	0.023438358412909432	1.2162040593199361	0.96923	0.9860654337289774
DmLact	999998245229.0	1.0	999998245229.0	0.0	7.33200739569999	7.37402	0.3230024996783662	4.125009051619845	4.29911	0.70423992556512
UREAt	494001882749.0	3.60978277645709e-49	494001882749.0	1.0	0.0664102073499986	0.05818	0.04745907306896898	0.06807535737999902	0.05829	0.04954328938539321
DmBiomass	0.0	0.0	0.0	1.0	0.03561532513999557	0.037	0.006668253620394628	0.23524151385000938	0.2438	0.03572480083601329
NH4t	659268275419.0	1.0	659268275419.0	0.0	33.439980530909985	32.019239999999996	16.31993903964321	24.298148120989918	23.970795000000003	7.238899801838914
PTRCtex2_f	138111604614.5	0.0	138111604614.5	1.0	0.08856726165999806	0.08221	0.05096267093662739	0.1704473510599993	0.17693	0.0512399199621091
PTRCtex2_b	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
GUDACtr2	592193589597.0	1.0	592193589597.0	0.0	0.07703960120999781	0.07062	0.05080317134032114	0.06188056385999931	0.05002	0.049191629480301105
CE2705t	92861164122.0	0.0	92861164122.0	1.0	0.003303784660003995	0.00334	0.0017143254733161604	0.019149853499997285	0.01845	0.01174045905103223
Dm2oxobutyrate	808847375288.0	1.0	808847375288.0	0.0	0.46646142053999634	0.49515	0.2197165879309951	0.22823949227001078	0.22878	0.11650708731992626
H2Ot_f	997536846225.5	1.0	997536846225.5	0.0	97.51359407148242	97.779265	37.93235381431105	7.350689427760047	5.373794999999999	6.756826196007041
PHLACHt_f	522263322417.0	1.0	522263322417.0	0.0	403.3374815457164	403.83952999999997	211.2742491279126	388.62378150652273	367.72677999999996	208.87684155713603
CO2t	10130446.5	0.0	10130446.5	1.0	28.566499353299	27.601765	12.424005802555314	116.39956149317774	117.745755	16.633492872386242
DmH2O2	8712088713.0	0.0	8712088713.0	1.0	0.014842449029995288	0.01153	0.012633956663627465	0.90895534561998	0.815395	0.6152355833612164
DmGSSG	10608060763.0	0.0	10608060763.0	1.0	0.02247822108999963	0.0202	0.013524826833810155	0.6344268691399924	0.51148	0.49377582275242926
GLUt4	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
ALAPAT4te	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
DmAla	355879874797.5	0.0	355879874797.5	1.0	0.22792298830000685	0.16546	0.21321794971130653	0.408813095330011	0.29364	0.3870235067862232
